Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Aplodinotus_grunniens,1,NA,NA,NA,NA,NA,NA,-0.00557092368278017,-0.00557892215583861,-0.00559321261573414,-0.00560602936012961,-0.00561242626818004,-0.00561469751921356,-0.00561858902728818,-0.00562748741678282,-0.00564116467018677,-0.00565956916662025,-0.00568636789867849,-0.00572770868230077,-0.00578747774909161,-0.00586437477052226,-0.00595391853217658,-0.00605267960662859,0.0163634184175698,0.0252408450256474,0.0342935465576439,0.0303966551448986,0.0108751556383557,-0.0105190765922961,-0.0179728335973426,-0.0116063950292681,-0.00332070742543722,-0.00888526942731538,-0.00177293860894354,0.0125636754662966,0.0177985828636119,0.00097036151710066,-0.00425851170090141,-0.042456853662774,-0.0602644485196163,-0.0547093094316885,-0.149759379986756,-0.141699362110007,0.158308690182655,0.0516524024058683,0.0303772675686906,0.0704168169087567,0.0814346552802513,0.0603502439616406,NA
Ameiurus_nebulosus,1,NA,NA,NA,NA,NA,NA,0.0237698864313007,0.022743111306281,0.0203302372755862,0.0173150524753912,0.0154530222857055,0.0152667406890762,0.0146832874989414,0.0106145434454721,-0.0272617641315009,-0.0332681282072852,-0.0395763020202293,-0.0444732295145014,-0.0468711462868268,-0.0462511782170056,-0.0429898011261539,-0.0379315293357896,-0.00104979216612093,-0.036038847575129,-0.0643339732850834,-0.0421973659330767,0.0158414776010272,0.0545358277065281,0.0448195608850118,0.0104623557002413,-0.0139433301866498,-0.0852230322248512,-0.0866594690099559,-0.0802913354981859,-0.0620034560661286,-0.0497486938318415,-0.115445269174311,-0.118591780586001,-0.070141391080985,-0.0390297021252546,0.032796541651461,0.0595717402421126,0.0413479922491506,-0.000431443229612527,0.00916248654741818,-0.0656158747005681,0.0780774657752518,0.108844344600175,NA
Ambloplites_rupestris,1,NA,NA,NA,NA,NA,NA,0.0590278795883921,0.0381078730828901,-0.000577975212264326,-0.0436659383191114,-0.0747706327744849,-0.0843445912021599,-0.0736867932355139,-0.0514966720030624,-0.0432043052684702,-0.0316615271006491,-0.0220994596647124,-0.0155235899682675,-0.0134435277121678,-0.0162391092899797,-0.021863182506718,-0.0275389075316689,-0.0147833433599482,-0.0148253998859135,-0.0136993041219671,-0.0117697214004584,-0.010371769016498,-0.0110610665891328,-0.0134450692118504,-0.0132500975149148,-0.00703278457015965,0.0217331568533897,0.0309192069891015,0.0368563189773981,0.0387300702396019,0.0373728756630257,0.109132259181836,0.0522774037342212,0.0296525584000536,0.0213818060355148,0.00283901749103713,-0.000188245186464221,0.00402633469525573,0.00541277823093627,-0.0424713525930093,-0.020975285649538,-0.0149215912805696,-0.0115783528211645,NA
Stenodus_leucichthys,1,NA,NA,NA,NA,NA,NA,0.211706469425803,-0.114524827479552,-0.114524827479552,-0.114524827479552,-0.114524827479552,-0.114524827479552,-0.114524827479552,0.0448517665996511,0.0978157369690804,-0.15759996031234,-0.15759996031234,-0.15759996031234,-0.0476727945774393,0.0446210180428929,0.044621018042893,0.0446210180428928,0.0446210180428929,0.237779351593332,-0.136122903560814,0.143803511347274,0.143803511347275,0.000648201200584508,0.000648201200584397,-0.028939850293429,-0.028939850293429,-0.0289398502934292,-0.028939850293429,-0.168947712113117,-0.168947712113117,-0.168947712113117,0.185046101708608,0.106378253181916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gasterosteus_aculeatus,1,NA,NA,NA,NA,NA,NA,-0.0150124067621448,-0.0150124067621447,-0.0150124067621447,-0.0150124067621448,-0.0150124067621447,-0.0150124067621447,-0.0150124067621448,-0.0150124067621447,-0.00750620338107238,-0.00750620338107233,-0.00750620338107238,-0.00750620338107233,-0.00750620338107233,-0.00750620338107233,-0.00750620338107238,0.492493796618928,-0.283753003142409,-0.359411953995186,0.144164664571728,0.0774509799928716,0.198970004336019,-0.601544649019419,-0.194236353582123,-0.178597639943908,-0.161225649765691,-0.146083418756866,-0.133754233687933,-0.122596144951118,-0.110794730006876,0.0599647668597091,0.0675590548609826,0.0756566767431194,0.083551835546576,0.0905385358411428,0.0962858069953966,0.100857667137396,0.104403288885362,0.106958398664617,0.108573993402182,0.00167984488652062,0.00268715350013782,0.00318923658614301,NA
Salvelinus_malma,1,NA,NA,NA,NA,NA,NA,-0.00269223802354635,-0.00269223802354646,-0.00269223802354623,-0.00269223802354646,-0.00269223802354635,-0.00269223802354646,-0.00269223802354635,-0.00269223802354646,-0.00269223802354635,-0.00269223802354635,-0.00269223802354646,-0.00269223802354635,-0.00269223802354635,-0.00584886228902581,-0.00584886228902631,-0.00584886228902587,-0.00584886228902581,-0.00584886228902581,-0.00584886228902604,-0.00900548655450573,0.0483360133104151,0.0479700577497124,-2.22133482083997e-05,-0.0033926793602479,-0.00733873041898558,-0.0107650970009279,-0.0942813423495037,-0.1440085992984,-0.0624292366326906,0.374189014227968,NA,NA,NA,0.0514905386651736,NA,NA,NA,NA,NA,NA,NA,NA,NA
Etheostoma_fonticola,1,NA,NA,NA,NA,NA,NA,-0.0206485023039944,-0.0206485023039953,-0.0206485023039944,-0.0206485023039944,-0.0206485023039953,-0.0206485023039944,-0.0206485023039953,-0.0206485023039944,-0.0206485023039953,-0.0206485023039944,-0.0206485023039944,-0.0206485023039953,-0.0206485023039944,-0.0206485023039953,-0.0206485023039944,-0.0206485023039944,-0.0206485023039953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acipenser_brevirostrum,1,NA,NA,NA,NA,NA,NA,NA,0.154719311472235,-0.0481673356766579,0.0334076495001807,-0.168931534657071,0.00188108909486884,0.00188108909486884,0.00188108909486839,0.00188108909486884,0.0423618205480123,0.0423618205480476,0.0423618205481557,0.042361820548348,0.0423618205485847,0.0423618205487832,0.0423618205488752,0.0423618205488481,-0.160942205524016,-0.138852591818441,0.0822385291492049,0.081936517722659,0.081936517722659,0.162991947932463,0.115896998732322,0.0634759528318281,0.0634759528318285,0.0634759528318285,0.0634759528318281,-0.159976433615551,0.174367015601799,-0.043814283141628,-0.0659188142359377,-0.0747307455893459,0.014941870522359,-0.0127632006017624,NA,NA,-0.0833724655802621,-0.22110889512413,NA,NA,NA,NA
Noturus_flavus,1,NA,NA,NA,NA,NA,NA,NA,0.812913356642855,-0.511883360978874,0.229318924512825,0.229318924512825,0.115393418702069,-1,0.301029995663981,0.176091259055681,-0.176091259055681,-0.100343331887994,-0.100343331887994,-0.100343331887994,0,0,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,0.0340800896228328,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,0.034080089622833,-0.477121254719662,0.0752574989159953,0.0752574989159953,0.0752574989159953,0.0752574989159953,-0.301029995663981,0,NA,NA,NA,NA,NA,NA,NA
Lepomis_gibbosus,1,NA,NA,NA,NA,NA,NA,NA,0.025175511100145,0.0233035290128744,0.0191780152861901,0.0135446777840209,0.00850084179513089,0.00608809568300017,0.00617764989548741,-0.0147142243964464,-0.0170055585422689,-0.0224072927980728,-0.0306438696559987,-0.0407609582060175,-0.0514882853479922,-0.0609266271096015,-0.0663781421187054,0.10656478488996,0.111140961026037,0.118279495904134,0.123818052195228,0.121620326042452,0.106821766217111,0.0792557443109378,0.0438003950737343,0.00745183152921543,-0.0893779426135316,-0.0945975606129059,-0.0887682145556798,-0.0787062343544859,-0.0669918878530615,0.0175240893712302,-0.0291745629994256,0.00958611957718141,0.00549597468763015,-0.0181963812283501,-0.0252567843727326,-0.0437042477556359,-0.0287893657007645,0.0038861761027667,-0.0108762569030381,-0.0111675194741206,-0.0119943660374385,NA
Acipenser_transmontanus,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0633366249187261,-0.0581042431081507,-0.0760199995160768,-0.114652105558631,-0.125180786505547,-0.0876705109542031,-0.0477502526383981,-0.0181875196635278,0.00851611184798771,-0.125486459636799,-0.0709452301913634,0.00573411678115861,-0.0225400104721951,-0.0140047056488238,-0.0222057493703803,-0.0328757418084421,-0.0275877732667731,0.315876601142663,0.116094509167143,0.0249176690441011,-0.358270403891951,0.0416349454560233,0.124156456133146,0.103653744863853,0.0976480941396291,0.0922639217411338,-0.00616585666568037,-0.0358966415827546,-0.0616404693507009,-0.0183286394288844,-0.00719804038758465,0.00437108957875409,0.0111973284921278,0.0103848249404539,0.00453782327781127,-0.00245903486420129,-0.0115585592961516,-0.0265852740093315,-0.0456473089273395,-0.0590958739655418,NA
Cottus_cognatus,1,NA,NA,NA,NA,NA,NA,NA,NA,0.114337866908641,0.0982360702779707,0.0580718752478016,0.00142825802022606,-0.0461469626671082,-0.0629806268314698,-0.0486573680178499,-0.0199572055006111,0.0111738063986331,0.0350056780926533,0.0305523699043577,-0.015315144077234,-0.0743838576893373,0.0189651120086385,0.098812849230942,0.551152619102934,-0.00938293903730991,-0.0391549106271287,-0.0517978243412168,-0.0251393635549823,0.0163328158656463,0.0448353881873688,0.0551437288395989,0.0386556472287327,-0.0303647635305743,-0.151913526702694,-0.263397686388024,-0.283943761611235,-0.199328660463345,-0.0787917826851172,-0.499856079106522,0.0922014225043347,0.0776219837002848,0.0555294135711533,-0.11755766008544,-0.166291218519702,-0.185386494335553,-0.16011575888967,-0.109812030392056,-0.073214126872881,NA
Morone_chrysops,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.406456678321428,-0.406456678321428,0.477121254719662,0.636822097587174,-0.318411048793587,-0.318411048793587,-0.477121254719662,0.477121254719662,0,0.335792101923193,-0.210853365314893,0.0484550065040283,NA,NA,0.0199864386559285,0.194768637873894,0.144022757328269,0.0610951477388365,-0.0706383779673027,-0.198850655890154,-0.482762744895239,-0.191591429312649,0.212207017163782,0.406408457330184,0.160429974975301,0.134865441918207,0.165185879209224,-0.222970846858886,-0.37600534030639,0.292062613655563,0.158590509062122,0.144399322035083,-0.107752051190202,-0.221622624032742,0.0501065366334512,0.131103656639875,0.0488507641026165,0.11013403791758,-0.0904524908768828,-0.199594544859985,NA
Crenichthys_nevadae,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.27630210564484,-0.27630210564484,-0.151478022259474,0.280635808573676,0.228283978188174,0.228283978188174,0.228283978188174,-0.352925509732526,-0.352925509732526,-0.352925509732526,0.486673030562946,0.0099552697358678,0.00995526973586802,0.00995526973586813,0.00995526973586802,0.239042671438232,-0.177752850083153,-0.177752850083153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troglichthys_rosae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.055462187404089,-0.0554621874040893,-0.055462187404089,-0.055462187404089,0.142619969581118,0.142619969581118,0.142619969581118,-0.14658656481392,-0.0713906211584974,-0.0713906211584976,-0.0713906211584976,0.10911009844789,0.219919620483654,-0.114857855456051,0.102950576164692,-0.1208840393298,0.0296072570746828,0.0296072570746828,0.029607257074683,0.0296072570746828,0.0296072570746828,0.0658654084280719,0.123643548026763,-0.0184873403583838,-0.0102236619846174,-0.00994061652837419,-0.00994061652837419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pomoxis_nigromaculatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00212477926489574,0.00212477926490151,0.00212477926490395,0.00212477926488774,0.002124779264848,0.0891080191602351,0.0891080191602018,-0.0869832398955118,-0.0869832398955412,0.00106238963227134,0.00106238963223981,0.0891080191600454,0.0891080191600085,0.126706814498231,0.146726552814429,-0.0154662875167353,-0.108329910210074,-0.136386638454057,-0.0772427286008009,0.00724590256222117,0.0304624407326248,-0.0247951498484062,-0.037999996591589,-0.00736924477138778,0.0366493004910486,0.0577881366922794,0.0319037517991955,-0.137607818011076,-0.147340262382618,-0.0357041856368561,-0.0210879390496666,0.0640142636614481,0.0831555101971489,-0.0284218776629312,-0.0268172990213136,0.0168546890782439,-0.1091681388365,-0.423175311063019,-0.556415069221811,NA
Carpiodes_cyprinus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.88930170250631,0.176091259055681,-0.0880456295278407,-0.0880456295278405,-0.100343331887994,-0.100343331887994,-0.100343331887994,0,0,0.301029995663981,0,0.301029995663981,-0.15051499783199,-0.150514997831991,0,0,0,0,0,0.0200686663775986,0.0200686663775986,0.0200686663775989,0.0200686663775989,0.0200686663775986,0.0200686663775989,0.0200686663775986,0.0200686663775989,0.0200686663775986,0.0200686663775986,0.0351201661607978,0.0351201661607978,0.0351201661607978,0.0351201661607977,0.0351201661607978,-0.275944162691983,0,NA,NA,NA,NA
Esox_masquinongy,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0192050255623306,-0.0178736509441333,-0.0156510693744634,-0.0129745756239952,-0.00935593134554735,-0.00368655720104627,0.00452154855723341,0.0143915024072727,0.0240261534688249,0.0546255411264502,0.0559378948424917,0.0561189825157918,0.0555808429868178,0.0547966213204675,0.0539111863818523,0.0526982171161066,0.0509481853918147,0.0488367356064608,0.0468136498616402,0.0451550154332789,0.0437464494833943,0.0423432966641855,0.0409451507724211,0.0398327398049902,-0.0112281419301721,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Hypomesus_transpacificus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorosoma_petenense,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.681241237375587,0.003729939862175,0.003729939862175,0.00372993986217498,0.00372993986217501,0.00372993986217501,0.003729939862175,0.00372993986217498,0.00372993986217503,0.003729939862175,0.00372993986217496,0.00372993986217501,0.003729939862175,0.00372993986217501,0.00372993986217498,0.00372993986217498,0.00372993986217505,0.00372993986217497,0.00372993986217498,0.00372993986217499,0.00372993986217502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pogonichthys_macrolepidotus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.720159303405957,0.0263289387223491,-0.385350881364017,-0.146128035678238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Catostomus_occidentalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.403692337561129,0.238882088915137,-0.636822097587174,-0.477121254719662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hysterocarpus_traskii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301029995663981,0.0221673378213281,-0.0787766814448031,-0.0982716492676406,-0.0418837307788475,-0.0418837307788475,-0.0418837307788475,-0.0418837307788474,-0.0418837307788475,-0.0418837307788475,-0.0418837307788474,-0.0418837307788475,-0.0418837307788474,-0.0418837307788475,-0.0418837307788474,-0.0418837307788475,-0.0418837307788475,-0.0418837307788474,-0.0418837307788475,-0.0418837307788474,-0.0418837307788475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cottus_asper,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0248235837250322,-0.32735893438633,-0.602059991327962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvelinus_confluentus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126841205682258,0.038309705420603,0.0688901999002855,-0.0306661238716095,-0.0705677368174384,-0.00761970341453281,-0.137459105107374,-0.0356737864655398,-0.00119550724078868,-0.00625805464450064,-0.0155448237281536,-0.0202500361164842,-0.0255543765208552,0.0626070322759498,-0.0471302519256101,0.00135509972391226,0.279144156133681,0.152357044527399,0.126653285555256,0.0747957147255902,0.00813388269514714,-0.0287537440429229,-0.0287537440429229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Notemigonus_crysoleucas,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110119888518139,0.125581471863612,0.135420171245707,0.110653257602749,-0.144372027531561,-0.150716031233681,-0.256383685250576,NA,NA,NA,NA,NA,NA,NA,-0.0156173420760375,-0.0156173420760377,-0.0156173420760375,-0.0156173420760375,-0.0156173420760375,-0.0156173420760375,-0.0156173420760375,0.0369589158176264,0.0555186581294703,0.0555186581296858,0.0555186581299708,0.0555186581302975,0.0555186581306569,0.0555186581310417,0.0555186581314076,0.0555186581316942,0.0555186581318621,0.0555186581319244,0.0555186581319317,0.0215021425474273,0.0215021425474271,0.0215021425474273,0.282135715219281,0.282135715219281,NA
Lepisosteus_osseus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.736743485032284,0.429206022490868,-0.440064598674139,0.0957171497158604,0.0927250511476763,0.0885579353982562,0.0832930988244696,0.169060159369847,0.161921538815982,0.112318002275366,-0.0255004186469053,-0.123823936334928,-0.129881791345398,-0.136021293489781,-0.00412710402515359,0.190411335186495,-0.116075672936392,-0.120505067094696,0.0391386119280585,0.038759581781112,0.0398604202159842,0.101112453569855,-0.015675021026982,0.00194972842819926,0.0431848144703729,-0.0421172280545124,0.0468274228371084,0.0154988481704527,-0.112651971130601,0.105685223081118,0.00473272865038866,0.105931804440324,0.0810574597109679,0.0288855330464913,0.0288855330464888,NA
Amia_calva,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054848481805609,0.0547122290124764,0.0544256365869981,0.0539497242699695,0.0531980889919891,-0.089710681414878,0.126745477891964,0.0935405259461698,0.0930117172741193,-0.0251158577659479,-0.0254166579609036,0.0272429273552595,0.0270172445999371,-0.0551330991914755,NA,NA,NA,NA
Ameiurus_catus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0889340663357673,-0.0889340663357672,-0.0889340663357672,-0.0889340663357672,-0.0889340663357672,-0.0889340663357672,-0.0889340663357672,-0.0889340663357673,-0.0889340663357672,-0.0889340663357672,-0.0889340663357673,-0.0889340663357671,-0.0889340663357673,-0.0889340663357671,-0.0889340663357673,-0.0889340663357673,-0.0889340663357671,-0.0889340663357673,-0.0889340663357671,-0.0889340663357673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lepomis_microlophus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0483608141142185,0.0483608141142184,0.0483608141142184,0.0483608141142184,0.0483608141142185,0.0483608141142184,0.0483608141142184,0.0483608141142185,0.0483608141142184,0.0483608141142185,0.0483608141142184,0.0483608141142184,0.0483608141142184,0.0483608141142184,0.0483608141142185,0.0483608141142185,0.0483608141142184,0.0483608141142185,0.0483608141142184,0.0483608141142185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Menidia_beryllina,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0146413084601099,0.01464130846011,0.0146413084601099,0.01464130846011,0.0146413084601099,0.01464130846011,0.0146413084601099,0.0146413084601099,0.01464130846011,0.0146413084601099,0.01464130846011,0.0146413084601099,0.0146413084601099,0.0146413084601099,0.01464130846011,0.0146413084601099,0.01464130846011,0.0146413084601099,0.0146413084601099,0.01464130846011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lepomis_macrochirus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0084870226498851,0.00848702264988508,0.00848702264988503,0.00848702264988512,0.0084870226498851,0.00848702264988499,0.0084870226498851,0.00848702264988501,0.0084870226498851,0.00848702264988515,0.00848702264988501,0.00848702264988503,0.0326572376389302,0.0318795056714113,0.0691273977774594,0.124080299436055,0.118987015547106,0.0541225794311837,0.0239368801650444,0.0594568359532508,0.221515054070504,-0.0885468657048101,-0.204364096697829,-0.0756247896271541,0.085933826354668,0.0957183981823466,0.0991754935046538,-0.0812248176711008,0.0234495099774387,0.0356679462085935,0.0044527443208374,-0.0112597758829128,0.0249472525032711,0.0575737084760114,-0.120510744856961,-0.262781486647933,-0.186533441691323,0.184218167460295,NA
Menidia_menidia,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0958553862244194,0.0951725413838725,0.0942977934791014,0.0935392299233642,0.0922296421266485,0.0891673673658526,0.0839066925643954,0.0773480763929808,0.0708771122647246,0.064978226992664,0.0588138290515856,0.0511397478472415,0.0415279192058162,0.0307328440987436,0.0200865663114365,0.0107042369451229,0.00317197546661196,-0.00230224689853942,-0.00569085397750357,-0.00717825369313552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Percopsis_omiscomaycus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.136500636031869,-0.136500636031869,0,0,0,0.273001272063738,-0.0323033376693521,-0.0323033376693521,-0.0323033376693522,NA,-0.0832250234247764,-0.0830915021979961,-0.083139588614292,-0.0827992645879996,-0.080315400833614,0.00822216026692763,0.0128460451870283,0.0183946344955875,0.024372114523665,0.0306223728216783,0.0370322042354902,-0.0232774853130909,-0.0190257956686985,0.320906594687214,0.101171130919839,0.102428047635467,-0.219545335666226,0.124469902334934,0.123650926763719,0.1230449649289,0.0217382743881143,0.0161289272766436,0.00950837011065642,0.00429520795144667,0.00165634921716551,0.00092686768119421,NA
Xyrauchen_texanus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.190451202569627,-0.190451202569627,-0.190451202569627,0.349091441134221,0.0675372648839172,-0.460337633903544,0.271978198606159,0.0383193442594107,-0.229699347822338,0.168959826535645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acipenser_desotoi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0108683428793501,-0.0108683428701837,-0.0108683428530614,-0.0108683428323886,-0.00956348190881173,-0.00658664395223448,0.0511004908644,0.00559495387741404,0.0491048046767641,0.0258892114094085,0.0721485404293964,0.0874141122107503,0.0258892114094063,NA,NA,0.0751412682458845,0.0188503321738653,0.00939075298635084,0.00939075298635084,0.00939075298635084,0.0146448572389599,NA,NA,NA,0.00673774711158703,0.00673774711158659,0.00673774711158703,0.00673774711158659,0.00673774711158703,0.00673774711158703,NA,NA,NA,NA,NA,NA
Notropis_hudsonius,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0442155565191154,-0.0442155565191152,-0.0442155565191152,-0.0442155565191152,-0.0442155565191154,-0.0442155565191154,-0.0442155565191151,-0.0442155565191154,-0.0442155565191154,0.00372730864028825,0.00372730864026294,0.00372730864022919,0.00372730864021675,0.00372730864024295,0.00372730864031845,0.00372730864044457,0.003727308640608,0.00372730864078652,0.0068971033480475,0.00689710334812832,0.00689710334820459,0.00565830892061514,0.00565830892066477,0.00565830892069225,0.219413125027038,-0.0401067161269366,-0.309450673667649,0.136725854845566,0.158855970318372,0.00372730864136805,0.00372730864132675,0.00372730864129123,0.00372730864126458,0.00372730864124504,0.00372730864123727,NA
Acipenser_medirostris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00198591555818461,-0.00190909334103218,-0.00186160304537897,-0.00198669716472633,-0.00235473783456208,-0.00294796099692307,-0.00372682034698313,-0.00467120272228083,-0.00575146727477927,-0.00688731747844984,-0.00796079521500459,-0.00887147010897904,-0.00957400406696673,-0.0100728000621405,-0.0103991928111224,-0.0105962844301624,-0.0107080510094038,-0.0107668474054494,-0.0107905339614378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvelinus_fontinalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0172745539785325,0.000132330479327639,-0.175076672927002,-0.19507422505158,-0.0680863348180334,0.256987116681487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0100143160825717,-0.0471261431177596,0.0256100046304624,0.20316454514488,-0.0800761620116971,NA,NA,NA,NA,NA,NA
Pungitius_pungitius,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.387976611743859,0.640252561568101,-0.252275949824242,0.100796502097844,0.100796502097845,-1,0,0.379194754044981,0.234785141358815,0.218239632822839,0.108022424817431,0.516176984473531,-1,NA,NA,NA,NA,NA,NA,NA,0.416311642095513,0.356076820187394,0.259431508538787,0.15806684575354,0.0577101363464063,-0.0495732981817064,-0.150516821881054,-0.212967763166141,-0.225520789282066,-0.215498157238145,NA,NA,NA,NA
Culaea_inconstans,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,1,-1,0.989130549264064,0.989130549264064,-1,1,-0.463229044531828,-0.192049733189066,0.176317703354483,-0.323402700204028,-0.5,0,NA,NA,NA,NA,NA,NA,NA,1,0.480879035978913,-0.744048749749826,-0.916699242331888,-0.279450693925318,0.139259807871191,0.0234413066635539,0.0295018913142955,0.599185400487126,1,NA,NA,NA,NA
Apeltes_quadracus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,-0.276813339429678,0.522739959016096,0.522739959016096,-0.308474053910875,0.342014024138123,-0.0562698347803041,0.288139739347779,0.118668071402235,-0.00768061178413926,-0.170087132206068,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Notropis_cahabae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.180051791864766,-0.180051791864766,-0.180051791864766,-0.180051791864766,-0.180051791864766,-0.180051791864766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thymallus_arcticus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0377885608893997,0.0140143618001217,0.0140143618001219,-0.329058719264225,0.239076153519577,0.0893291580094648,-0.29852882180795,-0.132251988388846,0.00833029106099092,0.00833029106099092,0.00833029106099081,0.00833029106099081,0.00833029106099092,-0.0142698963551058,-0.0142698963551057,-0.0142698963551059,-0.0142698963551058,-0.0142698963551057,-0.0964926496184679,-0.0142698963551058,-0.0142698963551058,-0.0142698963551057,-0.0142698963551058,-0.0142698963551058,0.0810459503368632,0.176361797028832,0.176361797028832,NA,NA,NA,NA,NA,NA,NA
