Species,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Oreobates_discoidalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0484550065040282,-0.150514997831991,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinella_arenarum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.137682836316735,-0.114492976863161,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemiergis_decresiensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0938372584563196,-0.260923915951025,0.0133187214939308,NA,NA,NA,NA,NA,NA,NA,NA
Morethia_boulengeri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.236008202921848,0.0932210412652769,-0.049729567335106,NA,NA,NA,NA,NA,NA,NA,NA
Lampropholis_delicata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34153470511203,0.241750417243977,0.154519933335681,NA,NA,NA,NA,NA,NA,NA,NA
Amphibolurus_muricatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507382143998346,-0.0592618873467666,-0.149037782929361,NA,NA,NA,NA,NA,NA,NA,NA
Menetia_greyii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262925469331832,-0.342802143041108,0.205683131848803,NA,NA,NA,NA,NA,NA,NA,NA
Ameerega_planipaleae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0339766935714981,0.0339766935714981,0.0339766935714981,0.0339766935714981,0.033976693571498,0.0339766935714981,0.0339766935714981,NA,NA,NA
Rhinella_icterica,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.154901959985743,NA,NA,NA,NA,NA,NA,NA,-0.602059991327962,NA
Physalaemus_gracilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,-0.564271430438563,NA
Rhinella_henseli,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.477121254719662,NA,NA,NA,NA,NA,NA,NA,NA,0.352182518111362
Proceratophrys_bigibbosa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.159700842867512,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melanophryniscus_devincenzii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leptodactylus_plaumanni,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ischnocnema_henselii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.131278914639319,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guibemantis_liber,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523601966899434,-0.505487331871056,0.0276428555322974,0.0113307446966644,0.0113307446966642,0.0113307446966646,0.0113307446966642,-0.204380898543558,NA
Boophis_luteus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.025489584358432,-0.0254895843578475,-0.0254895843568996,-0.0254895843560125,-0.0254895843554916,-0.0254895843553387,-0.0254895843553489,NA,NA
Blommersia_grandisonae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.106589447266111,-0.106589447267034,-0.106589447268617,-0.106589447270215,-0.10658944727123,-0.106589447271488,-0.10658944727127,-0.106589447271027,NA
Mantidactylus_melanopleura,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0165744568457326,0.0165744568459989,0.016574456846424,0.0165744568467766,0.0165744568468643,0.0165744568466722,0.0165744568463652,0.0165744568461575,NA
Anodonthyla_boulengerii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00975151941649344,-0.0097515194163991,-0.00975151941627658,-0.00975151941624874,-0.0097515194164014,-0.00975151941670865,-0.00975151941703634,-0.00975151941723329,NA
Boophis_marojezensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.123848411518539,-0.108583918644514,-0.078947951576321,-0.0406852484787311,-0.00152741745825169,0.0318189039194977,0.0548497053851386,0.0658398572897834,NA
Boophis_popi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260601338608373,-0.54274599011198,NA,NA,NA,NA,NA,NA,NA
Gephyromantis_moseri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0831839885012986,0.169155995719145,0.169155995719145,0.169155995719145,-0.2497857531557,-0.2497857531557,NA,NA,NA
Cophyla_tuberifera,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301408300985727,-0.309244299357953,NA,NA,-0.2497857531557,-0.2497857531557,NA,NA,NA
Cophyla_barbouri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046212711873887,-0.153219111838961,-0.0235953688358166,-0.358195501893886,0.459426888684585,0.171211340411103,0.171211340411103,0.0511959540671888,NA
Boophis_albilabris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0652212167934354,-0.065221216793595,-0.0652212167937679,-0.0652212167936987,-0.065221216793221,-0.0652212167924158,-0.0652212167916004,-0.0652212167911204,NA
Boophis_bottae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0566604674631702,0.0566604674632428,0.0566604674629051,0.0566604674614478,0.0566604674585343,0.0566604674546634,0.0566604674510826,0.0566604674490567,NA
Mantidactylus_betsileanus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0360081277584012,-0.0637519626332902,-0.103004328380868,-0.122520496934338,-0.0990791296171082,-0.0366950748143463,0.0340856221619811,0.0775464861981201,NA
Mantidactylus_biporus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00497940057703401,-0.00497940057718048,-0.00497940057739128,-0.0049794005775068,-0.00497940057740663,-0.00497940057710804,-0.00497940057676254,-0.00497940057654896,NA
Boophis_rufioculis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0381869636895894,-0.0381869636887272,-0.0381869636872556,-0.0381869636857876,-0.0381869636848864,-0.0381869636847068,-0.0381869636849666,-0.0381869636852246,NA
Stumpffia_pardus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.216519916111289,NA,NA,NA,NA,NA,NA,NA,NA
Cophyla_karenae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0511204718754275,0.0126165949627538,0.106872118034154,0.165674175976828,0.138235169822126,0.0292546313021353,-0.10190599474068,-0.18404043806518,NA
Blommersia_angolafa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436398260491213,0.183969171409649,-0.315887723785046,-0.315887723785046,0.0614868800125472,NA,NA,NA,NA
Plethodontohyla_notosticta,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0714585266385601,0.0714585266383339,0.0714585266379533,0.0714585266375872,0.0714585266373868,0.0714585266373863,0.0714585266374972,0.071458526637589,NA
Cophyla_grandis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24537383270615,-0.414608087661732,0.0385789059335518,-0.0207180583890164,-0.0207180583890162,-0.0379188818151799,0.146239741722984,0.293235118451034,NA
Stumpffia_jeannoeli,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21855693915602,-0.345098040014257,-0.345098040014257,0.590206316419162,0.590206316419162,-0.958998394995985,0.301029995663981,NA,NA
Gephyromantis_redimitus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00210365269916735,0.00210365269950652,0.00210365270036839,0.00210365270191515,0.00210365270410207,0.0021036527065551,0.00210365270863444,0.00210365270976187,NA
Mantidactylus_lugubris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0382213039740751,0.0382213039739232,0.0382213039736527,0.0382213039733559,0.0382213039731246,0.0382213039729987,0.0382213039729582,0.0382213039729551,NA
Boophis_madagascariensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0616466386046707,-0.0616466386040564,-0.0616466386028086,-0.0616466386010813,-0.0616466385991511,-0.0616466385973487,-0.0616466385960003,-0.0616466385953207,NA
Physalaemus_cuvieri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301029995663981,NA,NA,NA,NA,NA,NA,-0.1249387366083,NA
Leptodactylus_mystacinus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
Physalaemus_feioi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.230448921378274,NA,NA,NA,NA,NA,NA,NA,NA
Urosaurus_graciosus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160312775863681,NA,NA,NA,NA,NA,NA,NA,NA
Sceloporus_magister,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109621978524194,NA,NA,NA,NA,NA,NA,NA,NA
Aspidoscelis_tigris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200502720463461,NA,NA,NA,NA,NA,NA,NA,NA
Boophis_albipunctatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.162775506909072,-0.0456128322690053,-0.0456128322690053,-0.0456128322690053,-0.0456128322690053,-0.0456128322690053,0.0966490971204228,NA
Stumpffia_betampona,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110223097051306,0.101343367772483,-0.182104242838204,-0.2497857531557,-0.2497857531557,0.301029995663981,0.398200767900468,NA
Plethodontohyla_laevis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0444211956300118,0.0444211956300118,0.391236312083143,0.391236312083143,-0.0417513099151336,NA,NA,NA
Proceratophrys_mantiqueira,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0969100130080565,NA,NA,NA,NA,NA,NA,NA
Boophis_pyrrhus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.629960054141632,0.035634081706628,0.0356340817066279,NA,NA,NA,NA
Coryphophylax_subcristatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0981473225719842,0.130437310034842,NA,NA,NA,NA,NA
Liopholis_slateri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.178814117391154,0.365900760748299,-0.271139160732727,NA,NA,NA
Cyrtodactylus_rubidus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,NA,NA,NA,NA,NA
Lygosoma_bowringii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359021942641668,NA,NA,NA,NA,NA
Boophis_roseipalmatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0414361167780326,0.380211241711606,0.00299352943704158,NA
Adenomera_araucaria,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,NA
