Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Arripis_trutta,1,NA,NA,NA,NA,NA,-0.0145598942932832,-0.0125290336837516,-0.0128291075884626,-0.0158266903811759,-0.0161948788407891,-0.0128389436924294,-0.0118468094975785,-0.0153696151754392,-0.0172201159674366,-0.0164851929877718,-0.0251822609429118,-0.0496159606122717,-0.0707282399685427,-0.0604241975391844,-0.0188656435270849,0.0203849578206334,0.0289177846273736,0.0140985645517837,0.00194115688276941,0.00151118261238814,0.0014884657099703,-0.00438829643383709,-0.00721036641172734,-0.000740771159342124,0.00610456595888298,0.00254875172726976,-0.00822521799749953,-0.0153074242753233,-0.015547334507092,-0.0141190821192927,-0.0140747882521044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dissostichus_mawsoni,1,NA,NA,NA,NA,NA,0.395787498102776,-0.0211520217717909,-0.0211520217717909,-0.0513565014748164,-0.274934394110203,-0.0332366399894376,0.0573993801954384,0.0513754293948769,-0.0574097009176841,0.090638037319542,0.00604335415060597,0.187308575242372,-0.14199498335626,-0.14199498335626,0.187326287934993,-0.114812901339333,-0.114812901339333,0.0132953771207002,0.0132953771207002,0.0132953771207001,0.0132953771207002,0.0132953771207002,-0.0120835365605667,-0.0120835365605667,0.0355662986695504,0.0355662986695504,-0.0547094567742082,-0.0547094567742082,-0.0547094567742082,-0.15719723644088,0.028018175760414,-0.0223027808390215,-0.161084033934543,-0.150874215847659,1,-0.966825123095471,NA,0.550185272558781,0.550185272558781,NA,NA
Pseudochaenichthys_georgianus,1,NA,NA,NA,NA,NA,-0.209409403495987,-0.253758465169608,-0.246547635919109,-0.122580627397782,0.0447670755126262,0.110186747112229,0.0210760704973527,-0.119599570895832,-0.165311119422721,-0.0772359254388872,0.0569410655693305,0.139068155425032,0.158089713834166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobionotothen_gibberifrons,1,NA,NA,NA,NA,NA,-0.0680145469850613,-0.0667390350689421,-0.0693140488227255,-0.0775754341456771,-0.0834661259257021,-0.0742745970809429,-0.0456865925752332,-0.00879013827444131,0.0172984513046235,0.0206759295251671,0.00519667353913156,-0.0150524413779995,-0.0285041480920267,-0.0333081705157048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Merluccius_gayi,1,NA,NA,NA,NA,NA,0.0224867151686308,0.0176645500954429,0.0105238900877445,0.0041218747706413,-0.00101797586888352,-0.00569888398400709,-0.00850689672868832,-0.00549978114167393,0.00561372525115278,0.0215573649887211,0.0347493338292497,0.0389418333881744,0.0338711856336298,0.0249735564575246,0.0188866169260371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Centrophorus_uyato,1,NA,NA,NA,NA,NA,NA,NA,-0.184683266190184,-0.184683266190184,-0.184683266190184,-0.184683266190184,-0.151656953835286,-0.151656953835286,-0.151656953835286,-0.151656953835286,-0.151656953835286,-0.151656953835286,-0.151656953835286,-0.151656953835286,-0.151656953835286,-0.151656953835286,-0.151656953835286,-0.151656953835286,-0.151656953835286,-0.151656953835286,-0.151656953835286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Centrophorus_harrissoni,1,NA,NA,NA,NA,NA,NA,NA,-0.0836596491612653,-0.0836596491612653,-0.0836596491612653,-0.0836596491612653,-0.140034328017663,-0.140034328017662,-0.140034328017663,-0.140034328017662,-0.140034328017662,-0.140034328017662,-0.140034328017662,-0.140034328017662,-0.140034328017663,-0.140034328017662,-0.140034328017663,-0.140034328017662,-0.140034328017663,-0.140034328017662,-0.140034328017662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seriolella_punctata,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.00023002261611893,-0.000344898542931737,-0.000176996179692246,-0.00218375118129277,-0.00841245445840055,-0.0152527042161257,-0.0151207928967505,-0.00587556350858343,0.00223438194328107,-0.00626793660054137,-0.033703579281287,-0.060391754339479,-0.0618218187861865,-0.0371215746176725,-0.0122388984022352,-0.0069317911879816,-0.00578568966763715,0.0211252081112541,0.0661697034629238,0.0740583597387925,0.00533349400047367,-0.0974111031593594,-0.136518631010266,-0.0669403916627633,0.042474625497873,0.0808429841801033,0.0227306311555617,-0.0480917365340554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Platycephalus_conatus,1,NA,NA,NA,NA,NA,NA,NA,NA,0.00376100563869031,-0.00152731992001254,-0.00329062812429193,0.00147027183906934,0.00357519168750686,-0.00367344492059418,-0.0134319269368834,-0.0163014078208024,-0.0143313066842792,-0.0151778649068541,-0.0181574632705215,-0.0163398617618604,-0.00936923863198746,-0.00408853121996211,-0.00427524637467069,-0.0100699082279694,-0.02522471021696,-0.0501290395949487,-0.0661351694941454,-0.0463056718028874,0.00603959243639629,0.0451839798967488,0.0299772626927872,-0.0231731123295131,-0.0557172549287408,-0.0356663738381959,0.0106973544527191,0.0412533670306603,0.0481206365570377,NA,NA,NA,NA,NA,NA,NA,NA,NA
Meuschenia_scaber,1,NA,NA,NA,NA,NA,NA,NA,NA,0.129893347750685,0.0427088228392671,0.0427088228392671,0.0427088228392671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parapercis_colias,1,NA,NA,NA,NA,NA,NA,NA,NA,0.244584262704651,-0.026810363909502,-0.026810363909502,-0.0268103639095021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chirodactylus_spectabilis,1,NA,NA,NA,NA,NA,NA,NA,NA,0.00778087608118783,0.0970709566887821,0.097070956688782,0.0970709566887822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00511112203855645,0.0479353196438345,0.07083621263527,0.00901157823202169,-0.0714523607362964,-0.065838987713224,0.0246921012486511,0.0936682637354071,0.074575852355474,0.0228409614211024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Notolabrus_celidotus,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0460709621701831,0.0568769955511148,0.056876995551115,0.056876995551115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upeneichthys_lineatus,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0599806574784238,-0.0226084159878417,-0.0226084159878415,-0.0226084159878415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patagonotothen_guntheri,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0461463434594762,-0.0461463434598479,-0.0461463434590192,-0.0461463434557849,-0.0461463434509266,-0.0461463434465026,-0.0461463434438425,-0.0461463434427085,-0.0461463434422325,-0.0461463434420011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromesistius_australis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.109499839271646,-0.0642075918591294,0.00443603875793563,0.0499481304073166,0.0390581975245681,-0.0158746244438062,-0.0666231560766466,-0.0757642172810327,-0.00396968853287616,-0.000273839085028094,-0.00978863532130303,-0.0105713597347328,0.0217629125537302,0.077285520988585,0.111466345158059,0.0896709267049718,0.0270413848949898,-0.0262654541109253,-0.0392801375146044,-0.0284585824976338,-0.0275249772564203,-0.0416933538238426,-0.0462521623812888,-0.0263310675511472,0.000541430582755797,-0.0252811184067682,-0.0310531654268723,-0.0335321198936283,-0.0434102109461976,-0.0272022828101374,-0.023296292131754,-0.0278232354389438,NA,NA,NA,NA,NA
Lepidonotothen_squamifrons,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.123545655204462,-0.080744524824344,-0.0222701704836002,0.00618559981465513,-0.0217192322444531,-0.090567740486503,-0.1570506408252,-0.146124656922741,-0.251959256896191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lepidocybium_flavobrunneum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280358579523115,0.222877290547539,0.144487436399716,0.0879131802903653,0.0546835237302893,0.0202879255206447,-0.0156716164565582,-0.0230096719772904,0.0119085874830792,0.0554492672586022,0.0604430796224534,0.0211637674397518,-0.0238909807992798,-0.0422550784210594,-0.0405218379759492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Notolabrus_tetricus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0429781895862047,-0.0359272781732304,-0.0124598409166135,0.0228858001555152,0.0424745307121433,0.0189408125452689,-0.0653500360859129,-0.108931782568593,-0.0959939442500942,-0.0268376896118996,0.0153500038028681,0.0101477427686141,-0.0122956142339129,-0.015652498219955,0.020517439697764,0.0687983908266287,0.0767158780279349,0.052954148258849,0.0192255177140049,-0.176091259055681,0.150514997831991,0.150514997831991,0.150514997831991,0.150514997831991,NA,NA,NA,NA,NA,NA,NA,NA,NA
Merluccius_hubbsi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0720345735192921,0.0416316709257848,-0.00782206432777338,-0.125914309192581,-0.0958293383300558,-0.0334579960371186,0.0103515270477777,-0.00569858462874253,-0.0419009065918168,-0.039502894581136,0.0102770276013855,0.0467459481837875,0.00956390061798729,-0.0817521746162901,-0.116325352240972,-0.0911787280571111,-0.0330408230791202,0.00679807672763307,0.0118128582106317,0.00615495616534837,-0.00363491502204472,0.0863874867039196,0.0714818432425397,0.0350845349334243,0.00531323015607195,0.0003404236777708,0.0128019256360343,0.0242315058040212,NA,NA,NA,NA,NA
