population_id,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
2376,1,-1,-1,-1,-1,-1,-1,-1,-0.400564152498187,0.435728569561437,0.329058719264225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2375,1,-1,-1,-1,-1,-1,-1,-1,-0.11069829749369,0.321551662808583,0.269872013673594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2374,1,-1,-1,-1,-1,-1,-1,-1,-0.0434656937810903,-0.465840244309973,0.6494846412561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2373,1,-1,-1,-1,-1,-1,-1,-1,-0.0846441417491269,-0.190056915192505,0.16166154363304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21241,1,0.120696664089201,0.120696664089201,0.120696664089201,0.120696664089201,0.120696664089201,0.120696664089201,-2.09922790060373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21240,1,-0.194431747023788,-0.194431747023788,-0.194431747023788,-0.194431747023788,-0.194431747023788,-0.194431747023788,-1.1101322370068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21238,1,-0.209288070349748,-0.209288070349748,-0.209288070349748,-0.209288070349748,-0.209288070349748,-0.209288070349748,-0.613982038896541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25478,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25479,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8833,1,-1,-1,-1,0.531478917042255,0.427562475278839,0.148168577326775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19567,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25610,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.280881210184254,-0.280881210184254,-0.280881210184254,-0.280881210184254,-0.280881210184253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19553,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26476,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0513624336170047,0.0513624336170048,0.0513624336170047,0.0513624336170048,0.0513624336170047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19552,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19551,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19511,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23571,1,0.108828177482461,0.102517879410385,0.0735416231053094,0.0263827687509528,-0.0189615739152367,-0.0472101374305014,-0.0640977139834615,-0.0843257869448957,-0.106083128105378,-0.109616353470446,-0.0844128519620054,-0.0465553482882921,-0.0215578604806246,-0.0208213471660121,-0.0486498240261419,-0.121994809683588,-0.252771124522389,-0.397674995892262,-0.452510763099749,-0.337601372036332,-0.102921321026631,0.105483682701281,0.253127143634895,0.33435909061689,0.340277456885955,0.320023542757438,0.287295166099309,0.242092326911796,0.18441502519476,0.109090586861606,-0.000713350042044647,-0.124451363646708,-0.212995299185867,-0.246535837645713,-0.257267381915468,-0.284021355070247,-0.320723094240807,-0.32948772095311,-0.299170332406385,-0.265559027587301,-1,-1
23572,1,-1,-1,-1,-0.344808920242568,0,0,0.205761929722902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17691,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.10048806092392,-0.0943427605952432,-0.0826552094059549,-0.0675662698552083,-0.0507064836432568,-0.0326614545231593,-0.0143514408102438,0.00233545933016033,0.0159036297163033,0.0268612911060745,0.0372195616063723,0.0481327523963957,0.0584187680074066,0.0657772365164446,0.0692703212542822,0.0701465280648139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17690,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0169502117242395,-0.0723580739974155,-0.124356828674657,-0.108561194013642,-0.0315842160915277,0.0324929630022756,0.0222619185004866,-0.0456468264187858,-0.0950313585913357,-0.0679833275551092,0.0211793209255748,0.1051027469262,0.126457535962605,0.0809717187962926,0.0102955277588728,-0.0366219887838695,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
