population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
2032,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.007115483561422,0.00711548356086289,0.0071154835600673,0.00711548355946379,0.00711548355911251,0.00711548355869507,0.00711548355794145,0.00711548355696356,0.00711548355612157,0.00711548355565972,0.00711548355551628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11243,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0766570520633851,-0.0203213044714312,0.0690705420057194,0.141865688223149,0.156990147905065,0.111853525546435,0.0428038787393894,-0.00339118163701491,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15298,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0367487303160337,0.0362687275746922,0.0371791049492014,0.0415674795357126,0.0498646125750328,0.0605917582782505,0.0712687296261434,0.0792223050179359,0.0822815313065686,0.0798903483209386,0.0738985030901902,0.0676288856467373,0.0635807250526534,0.0620401751701718,-1,-1,-1,-1,-1,-1,-1
2034,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0708558572634939,0.0778047172188217,0.0267342532472448,0.0622919274704108,0.0219018414478294,0.0053071269209366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8905,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0330002601029253,-0.237360915794604,0.397940008672038,-0.0776048578126698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5724,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.346761271534328,0.265210231125877,0.131203691430649,0.0100640347646328,-0.0416392670133847,-0.0150508892611958,0.049415388468202,0.0963002641098605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15300,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.522878745280337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8906,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0916829168368452,0.0916829168518163,0.0916829168756768,0.0916829168970588,0.0916829169081375,0.0916829169096576,0.0916829169079234,-1,-1,-1,-1,-1,-1,-1,-1
15294,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.125403438445813,0.125403438445793,0.125403438445807,0.125403438445937,0.125403438446225,0.125403438446624,0.125403438446999,0.125403438447213,-1,-1,-1,-1
15297,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15380613664923,0.130618136450696,-0.080319836773294,0.0450729005430999,-1,-1,-1,-1,-1,-1,-1
15302,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0236417599958285,-0.0236417599958552,-0.02364175999595,-0.0236417599961611,-0.0236417599965009,-0.0236417599969125,-0.0236417599972751,-0.0236417599974761,-1
11522,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.082974235064764,-0.048304679574555,-0.385350881364017,0.0579919469776867,-1,-1
11525,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0311935201829441,-0.0358384252287076,0.0768400302327226,-1,-1
2028,1,0.105436865402037,0.105436865402036,0.105436865402037,0.105436865402037,0.105436865402036,0.105436865402037,0.105436865402037,0.105436865402036,0.105436865402037,0.105436865402037,0.105436865402036,0.105436865402036,0.105436865402037,0.105436865402037,0.105436865402036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6214,1,0.100914113230536,0.100491109727212,0.0988032652083781,0.095424936697698,0.0907351546529767,0.0849197639397983,0.0774434128012866,0.068223517627926,0.0587666225374628,0.0510676919210651,0.0452893245570305,0.039287958718961,0.0306552686351718,0.0186417021579142,0.00393561586525104,-0.0125492532176037,-0.0299414021706221,-0.0470494609450243,-0.0628059452297869,-0.0771811808193412,-0.0909180331239221,-0.104090017285527,-0.115463050972965,-0.123621195979048,-0.128335580990856,-0.130522137100074,-0.131272802471223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6212,1,0.26012854976235,0.255404619623409,0.243330968623236,0.224108996828234,0.201565397203292,0.178834053060159,0.155358526256642,0.129987477431852,0.105750262573333,0.0886313079366858,0.0810681587358353,0.0787643504493909,0.0750410120007725,0.0668923937964463,0.0556009574159377,0.0429681503790835,0.0292746831148758,0.0147721976707542,0.000948088265868563,-0.0107616798964481,-0.0204434940367175,-0.0289204728014774,-0.0361223618101683,-0.0411395404224804,-0.043607688832604,-0.0442788488762087,-0.0442772344595124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2030,1,0.119291828745146,0.118732187693586,0.116856332046266,0.113206071710781,0.108084649635722,0.101921912791544,0.0947051890460009,0.0865671194583095,0.0786378064242359,0.0724779321175277,0.0683792334472724,0.0647554577480269,0.0596684091016866,0.052705135625386,0.04499403394875,0.0377356563911331,0.03144258800882,0.0265867145484111,0.023976459413916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11248,1,-1,-1,0.145904983274506,0.144845640151853,0.142389709638766,0.138163565321174,0.13178211557989,0.123282325474276,0.113596104109116,0.104198004774542,0.0959421783642784,0.0882030247472985,0.0795620333132216,0.069628930060829,0.0582750572031179,0.0461375632520422,0.0341251284587276,0.0227256821059134,0.011996468940942,0.00199254818060357,-0.00704141277720005,-0.014897528539338,-0.0216022161417904,-0.027407088433363,-0.0322259213975506,-0.0355494749244416,-0.0370855308232461,-0.0373743827532884,-0.0374070360218246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6213,1,-1,-1,-1,0.0933584228754158,0.0942566672444105,0.0967078993373724,0.100771281638718,0.105394564982286,0.109152632775495,0.111226574785186,0.111296557920245,0.108607824532657,0.101778979998488,0.0899654461637911,0.0740594273730761,0.0564184012797804,0.0394027053873929,0.0242878102733579,0.0113306974479417,0.000320112296181119,-0.00914641353097956,-0.0174685301477537,-0.0245813271004338,-0.0297347620101203,-0.0322024415948503,-0.0323801777161408,-0.0318097744957648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8946,1,-1,-1,-1,-1,-1,-1,-1,-1,0.0334380622800037,0.0341287316360495,0.0355814437897761,0.0378140421016031,0.0405832195963223,0.0426205927014625,0.0425022317552131,0.0399329810859159,0.0347814440788241,0.0265728294500303,0.0156210507759749,0.0033116053415867,-0.00864864077642835,-0.0195960160081521,-0.0281925665972986,-0.0335726727062804,-0.0358728383580678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2031,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0301586446518958,0.030158644651876,0.0301586446518209,0.0301586446517343,0.0301586446516653,0.0301586446516844,0.0301586446518454,0.0301586446521545,0.0301586446525659,0.0301586446529982,0.0301586446533508,0.0301586446535571,0.0301586446536242,0.0301586446536226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10401,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0295271170136095,0.0293078192963152,0.0290425255706952,0.0289895143550449,0.0293176411387241,0.0301176955581268,0.0314797314370736,0.0334150230923986,0.0357238873642181,0.0380811676259403,0.0403164336972062,0.0425397781416565,0.044933228843097,0.0474775718324703,0.0499560054319814,0.05216678325265,0.05400592969139,0.0553483625516242,0.0560323699075771,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11259,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00282293380761955,0.0049465738936183,0.00893554348498071,0.0144690065354791,0.0217020039411377,0.0303220866276064,0.0386322402155626,0.0447458875871336,0.0487585591650019,0.0528119295407208,0.058530218006311,0.0650030708135196,0.0699515400768718,0.0724985021874747,0.0736275453250863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6387,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0370087449233725,-0.0228280502096287,-0.000162038466706704,0.0211376533359369,0.0386074499392501,0.0519000422295071,0.0631605457478215,0.0738994285835347,0.0835054273593663,0.0910436761106432,0.0965848746405087,0.0998728406300886,0.0983409161730753,0.0878138008330482,0.0661483366401925,0.0363956633688767,0.00608293439816188,-0.0171559971694522,-0.0300000200761534,-0.0344425143218683,-1,-1,-1,-1,-1,-1
2371,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.166769099017984,-0.136983639355362,-0.0968961039868868,-0.0656799032983507,-0.0359278644315906,0.01481178121061,0.0903395447835982,0.165518945860065,0.210948838088868,0.219660820055962,0.205486153289603,0.182503069662911,0.155086763099267,0.126039352702814,0.103532966309161,0.0940656533938078,0.0936944186441677,-1,-1,-1,-1,-1,-1,-1,-1,-1
15308,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0162823964541683,-0.0153429461442067,-0.0126414182868035,-0.00713041910765133,0.00192154677894241,0.0141575931844984,0.0278710066138899,0.0409687831307626,0.0523922596493014,0.062402650991547,0.0713883992881379,0.0787447263317949,0.0833449150466952,0.0850348278700757,0.0851387327662358,-1,-1,-1,-1,-1,-1,-1,-1,-1
8790,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0791812460476251,-0.0268721464003012,0.172467740681531,0.172467740681531,0.2571245099649,-0.371067862271736,0.449092531119419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11618,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.152629870872693,0.121006776899851,0.0705533259332682,0.0252314955261381,0.00156232935942802,-0.00193005819705716,0.00156000905610476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11605,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00261674364056752,-0.0045635838383502,-0.00764220481598699,-0.010759294740923,-0.0135989222963024,-0.0161154440041318,-0.0173060402382941,-0.0153488012285048,-0.00926072952578405,-0.000101974238502223,0.00973541239759834,0.018273222184066,0.0248174217972377,0.0294479955090976,0.0322989336597201,0.0335780959073668,0.0338763690903119
11604,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0290411869623091,-0.0281888104569443,-0.027215710636542,-0.0273972445040065,-0.0297406421010296,-0.0344487212395008,-0.0409616499458685,-0.0483005933316223,-0.0553956286490371,-0.0613306122652411,-0.0655762632742611,-0.0681538506912229,-0.0695467457493795,-0.0703366858607017,-0.0708461500358117,-0.071109739382138,-1
11252,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0813636487488498,0.0813636487488498,0.574031267727719,0.45229767099463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5716,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00739809008235426,-0.00739809008196834,-0.00739809008138126,-0.00739809008096159,-0.00739809008101,-0.00739809008151582,-0.00739809008216818,-0.00739809008258563,-1,-1,-1,-1,-1,-1,-1,-1,-1
11609,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.136453363253139,0.136453363252161,0.136453363250628,0.136453363249319,0.136453363248739,0.136453363248795,0.136453363249001,-1,-1,-1,-1,-1,-1,-1
11606,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14157486396676,0.105760570756675,-0.151163390426341,-0.072496954393376,0.0367982839943255,-1,-1,-1,-1,-1,-1,-1,-1,-1
11266,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.273001272063738,0.263241434774581,-0.263241434774581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15315,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0427092728523688,0.0427092728523091,0.0427092728523351,0.0427092728525924,0.0427092728530656,0.042709272853594,0.0427092728540197,0.0427092728542822,0.0427092728544087,0.0427092728544505,-1
11617,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0159229660971691,-1,-1,-1,-1,-1,-1,-1,-1
