population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
886,1,0.0433886716239891,-0.0452593926189877,-0.0842904839492253,-0.0730474551355944,-0.0485764237815411,-0.0244926380104982,0.00755175428722188,0.0310678174379335,0.00724909523430162,-0.0648459715534651,-0.125545577288851,-0.115051034033607,-0.0399728275578597,0.0386930377304933,0.0716604115826784,0.0579404448196532,0.0258057683478632,6.55144085701664e-05,-0.0102617418213298,-0.00893132387661466,-0.00570287520874602,-0.00703798165520086,-0.0104382216198744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
885,1,0.100379532885635,0.0669744808712518,-0.0136346614235703,-0.0438116439676479,0.0124291656148312,0.0583512883337343,0.0216695773851017,-0.0278159990988907,-0.00619652891423161,0.0319999623443241,-0.0124102036151861,-0.0994906178477764,-0.100314684889371,-0.00984180963357151,0.0349784348263338,-0.0305481841947257,-0.1022558931916,-0.078666112905073,-0.0107031702828153,0.00194313657490652,-0.0304406956086312,-0.0339698931114598,-0.00848207056128003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4579,1,0.0426494811039744,0.0503368046386665,0.0218035724001018,-0.00588261592217476,-0.00660533466834812,0.00443462401684114,0.00167476225247443,-0.00998273544917083,-0.00715586590010053,0.00733246852424507,0.00119446807565637,-0.0363217500516919,-0.0657572945339147,-0.04477561564314,0.00800566210687981,0.0285457139497147,-0.00900996091836737,-0.0563186013809105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
887,1,0.0497013326022759,0.0496197637770077,0.048981841021875,0.0480358027083132,0.0471396691198658,0.0463973358367387,0.0455497402975635,0.044235877801468,0.0423336206404377,0.0400212310736152,0.0375491364848086,0.035035216428519,0.0325004955287711,0.0300179528298201,0.0277340610940713,0.0257536169180612,0.0240801594405839,0.0226949695911198,0.0216402670507048,0.0209800745182456,0.0206987165897454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12822,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0615403472353588,-0.0737190152397031,-0.0980865631260572,-0.130206220876263,-0.164350862671507,-0.194897660102288,-0.213163836656705,-0.207018544581937,-0.169280329089227,-0.108083617739412,-0.0447001978723305,0.00329985010420086,0.0352879327464788,0.0598158300994732,0.0755051107203331,0.0688209286067257,0.0363026643160979,0.00143296259402564,-0.00388509165780943,0.0227384530643761,0.0456323936836773,0.0291062811265363,-0.0216072404427873,-0.0678387173610021,-0.0834886706793345,-0.0797686375932576,-1
12810,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.114234377917367,-0.116700847800894,-0.122080530776582,-0.129289377607468,-0.135539920307296,-0.138012456348127,-0.136047085178675,-0.131678665766501,-0.127582469310901,-0.124308411085152,-0.119682030464196,-0.11084617133097,-0.0964107863745984,-0.0764295925606789,-0.0510540383062422,-0.0204460747631523,0.0134598813792306,0.0456809441399513,0.0696532893155402,0.0807699091242126,0.0791234359855635,0.0693402413654946,0.0578081129812416,0.0493213891746597,0.045254609726758,0.0441723630254869,-1
12795,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00206316056377331,0.0121772785508369,-0.0669467896306132,-1,-1,-1,-1,-1,-1
877,1,0.237019630411144,0.699149081111905,0.19685556056182,-0.551373860403698,-0.417939892849968,0.389173788988103,0.636297868339729,0.00155211880853501,-0.465707346844376,-0.0947762796354596,0.334722101648573,-0.0508052472267309,-0.749983203568694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
878,1,-1,0.085501997338827,0.0932618515781811,0.00265624364374017,-0.1249387366083,-0.0235791860773601,-0.0492925860632574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6308,1,-1,-1,-1,0.0390640228396425,0.580520313471853,-0.580520313471853,0.478675082788284,-0.425968732272281,-0.441405702453128,-0.0746336182969041,0.172013106916677,0.172013106916677,0.172013106916677,0.282135715219281,0.282135715219281,-0.0811074277858463,-0.0811074277858466,0.144280677552192,0.144280677552191,-0.0807894379930483,-0.0807894379930485,-0.114004529160588,-0.114004529160587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22137,1,-1,-1,-1,-1,-1,-1,-0.0229539884813736,-0.0224978087164425,-0.0233924402714445,-0.0286418447688614,-0.040600311807367,-0.0589321748168481,-0.0805114709848767,-0.101012713868298,-0.115509355977595,-0.118227805604835,-0.105256948328178,-0.0800887984594727,-0.054516059202332,-0.0399914801873118,-0.0371358910946699,-0.0360260349078928,-0.0276227170025815,-0.0127485729641891,0.00121456257669972,0.00980063713168355,0.0149771466656501,0.0206340213500676,0.0277754132741623,0.0344981933459626,0.0385147922492332,0.0390477020493128,0.0377122715510098,0.0376958775285366,0.040227242311341,0.0415494198656132,0.0355956772216472,0.0202976017961143,-0.00151698222514263,-0.0286545513223473,-0.0646295865925124,-0.109580656019856,-0.151798630240319,-0.174882180357532,-0.175561891067955,-0.168339853766282,-1,-1,-1
4582,1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00760136239366194,-0.0169619364711115,-0.0326265118174778,-0.0466475072818131,-0.0502203529538434,-0.0391260198168846,-0.0167655357810363,0.00766949107895121,0.0252213195230224,0.0328763599386486,0.034200848197425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12900,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00320649814103979,-0.00610130542459153,-0.0113060225491299,-0.0164810597445326,-0.0204867499072325,-0.0211040143928831,-0.0182796977327964,-0.0140202566965262,-0.00979743634060215,-0.0094917601216904,-0.0137947062768669,-0.0215916642976042,-0.0326039815568089,-0.0468316580544625,-0.0613578449792598,-0.0645151470859626,-0.0528644582406615,-0.0243167491529874,0.0187766648681525,0.0649214932967366,0.107637399552179,0.132497327838129,0.135282434232922,0.113544398846297,0.0698036834816875,0.0165904552430858,-0.0392335968085618,-0.0827518835334937,-0.109589065664731,-0.117160375274145,-0.107461582620259,-0.0910605366652575,-0.0729810262444104,-0.0627503577366409,-1
9599,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00522653737754042,0.00522653737753043,0.00522653737741741,0.00522653737713674,0.00522653737674239,0.00522653737633605,0.0052265373759679,0.00522653737563394,0.00522653737534684,0.00522653737513434,0.00522653737497447,0.00522653737479906,0.00522653737459544,0.005226537374454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26623,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0945672962641653,-0.0624402518505902,-0.00771613925854275,0.0502974325505514,0.0981031499340319,0.132534494267498,0.155531743498523,0.171149428465025,0.18332986673983,0.190023050283572,0.181081499919334,0.147550688646619,0.0929206705719972,0.0311663909702838,-0.0257114499585099,-0.0740753879371729,-0.113804617765913,-0.143315566715531,-0.16129370213986,-0.168949940228945,-0.168547925050789,-0.163440570218835,-0.160792558597103,-0.168481161988058,-0.185189654460209,-0.198639757252202,-1
12842,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.167746135494333,0.154504720516246,0.131173949749886,0.104738065027269,0.0803022312566197,0.0594107787454003,0.0419975883021149,0.0274290672862278,0.0150075662568518,0.00541171025473153,0.000767271315718965,0.00164160222591336,0.00480342516133492,0.00573158610704994,0.002834417049562,-0.00227020830787028,-0.00765314907186276,-0.0120888330225855,-0.0140672357507903,-0.0130009093621228,-0.0118260719076972,-0.015243350691573,-0.0238734803736844,-0.0326496562457321,-0.0368143038780855,-0.0371878517916642,-1
12826,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0460116806855448,-0.0367299424996439,0.0112498570956816,0.0811842559092353,0.104208586322609,0.0541686852545484,-0.0122785422050442,-0.0414990422170876,-0.0490621495450694,-0.0633851590987775,-0.0670930898210156,-0.0465486931877561,-0.0388915083204708,-0.0623612023310951,-0.0566126376282696,0.0191537447260641,0.0745320175228434,-0.00916745095207649,-0.177155511348375,-0.230971666515588,-0.089002586983141,0.100356228264156,0.162399061992724,0.107266319206976,0.0565114592685496,0.0521177593267341,-1
12806,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.105108558411299,-0.102767201282941,-0.0920577333955561,-0.0710809406596979,-0.0475825636193128,-0.0318666149991644,-0.0247958700777957,-0.0160876853083651,0.00348173905694393,0.0298378210980468,0.0478890130694538,0.0453662041368554,0.022377798594601,-0.011563861236668,-0.0458269787466183,-0.0727591724984011,-0.0878466039406705,-0.0902597310911383,-0.0826309586314321,-0.0676359018995921,-0.045912971887189,-0.0204753591098588,-0.00138406881159892,0.000464420343034511,-0.0132878458107568,-0.0269258277663477,-1
22136,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.19316994778652,-0.163696126732004,-0.0864526752897388,0.0320427616509054,0.141427080103312,0.180782882974495,0.140795210158829,0.0467457136100651,-0.0448272500522144,-0.0837522499233982,-0.0611619272648289,-0.00706176260339192,0.0406961455121088,0.0636742159421797,-1,-1,-1,-1
22135,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0568485726674339,-0.056848572667434,-0.0568485726674339,-0.0568485726674339,-0.0568485726674339,-0.056848572667434,-0.0568485726674339,0,0,0,0,0,0,0,-1,-1,-1,-1
12563,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.113943352306837,0.0249026829843173,-0.102662341897148,0.516703838196321,-0.165089396662887,0.0810487703510093,0.0810487703510094,0.0810487703510094,-0.232293062076644,-0.13857999591875,-1,-1,-1,-1,-1,-1,-1
22133,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.378973932147678,0.378973932147678,0.409876390586581,0.409876390586581,-0.610576660977353,-0.610576660977353,0.317741873407456,0.317741873407456,-0.182165406767874,-1,-1,-1,-1
12878,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.741822504253287,-0.118430170416826,-0.118430170416826,-0.118430170416826,0.447271739741697,0.447271739741697,-1,-1,-1,-1,-1,-1,-1
12564,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.211202469042459,0.211202469042459,-0.254784807711344,0.0706663909304706,0.0706663909304706,0.0706663909304706,-1,-1,-1,-1,-1,-1,-1
22134,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.015055747212304,0.0150557472123039,0.015055747212304,0.0150557472123041,0.015055747212304,0.015055747212304,0.015055747212304,-1,-1,-1,-1
829,1,0.0282901353780818,-0.0815114555011456,-0.114837903479184,-0.0561735840618627,0.0464477222636694,0.131705013865045,0.171216632527424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4583,1,0.0277310937020445,0.0277310937020445,0.0277310937020446,-0.0316926785166224,-0.0316926785166223,-0.0316926785166224,-0.0316926785166223,-0.0316926785166224,-0.0316926785166224,-0.0316926785166223,-0.176091259055681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
828,1,-0.0352182518111362,-0.0352182518111362,-0.0352182518111362,-0.0352182518111362,-0.0352182518111362,-0.0954242509439325,-0.0954242509439325,-0.0954242509439325,-0.0954242509439325,-0.0954242509439325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
831,1,-1,-1,-1,-1,-1,0.0857384340018164,0.0857384340024374,0.0857384340032408,0.0857384340037624,0.0857384340041589,0.0857384340050553,0.0857384340067546,0.0857384340087788,0.0857384340102882,0.0857384340109091,0.0857384340109726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
830,1,-1,-1,-1,-1,-1,-0.0236866922636387,-0.00781810224842494,0.0492671443611634,0.13428376750857,0.185355874479349,0.160725797388737,0.100967688696038,0.0936418789100357,0.167154538404613,0.24233750345382,0.215628640855044,0.0868323431675262,-0.0287043663320938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12530,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0319175910898984,0.0319175910898984,0.0319175910898984,0.0319175910898984,0.0319175910898984,0.0319175910898984,0.0319175910898984,0.0319175910898984,0.433879905146544,-0.196124221019427,-0.0917519589485687,-0.0917519589485687,-0.0917519589485687,-0.0917519589485687,-0.145714837239423,0.395427208131181,-0.0858883786245699,0.340233709991324,0.317115180310962,-0.00213728885853454,-0.123501134768211,-0.0205970939511311,0.0233891037962446,-1,-1,-1,-1,-1,-1,-1
12851,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.083332078370654,-0.083196545240708,-0.0828273315589588,-0.0819984343755854,-0.0804104974290965,-0.0779269700627816,-0.0747411421597552,-0.0712503572880646,-0.0677890054999482,-0.0645233468223296,-0.0615433866937548,-0.0589339486295777,-0.0567149318466073,-0.0547711278781611,-0.0528864739693092,-0.0508382073815031,-0.0484774508252767,-0.0458028300485683,-0.0430101777527628,-0.0404177362928634,-0.0382508518866627,-0.0364777554447713,-0.0348996324269613,-0.0334258631199493,-0.0322316472343793,-0.0315911590537914,-1
12819,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0685003508831088,-0.0706809346961129,-0.0766851686154133,-0.0895594286922065,-0.112987679172045,-0.14653722672906,-0.179955657317315,-0.195487653344801,-0.180853506979263,-0.140867706256706,-0.0931673062986781,-0.0516644154910991,-0.0176329933547415,0.0117974228399541,0.0319975620954767,0.0335172188767725,0.014370372561898,-0.016694799534937,-0.0499059434683216,-0.0818830264761947,-0.111063211773183,-0.131062798364236,-0.13429807258919,-0.121400037099208,-0.103066262254909,-0.0914201997117452,-1
12811,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0897086995840383,-0.0898847324119669,-0.0900550973066366,-0.0899060632932988,-0.0891694239583416,-0.087747396013682,-0.0857228947554375,-0.0833034760984984,-0.0807374061146716,-0.0781867954796945,-0.075598100884924,-0.0727302585750861,-0.069414202088531,-0.0658075030957727,-0.0623170749503124,-0.059251642252212,-0.0566469573940144,-0.0544714844865352,-0.0528561423870096,-0.0519643143399213,-0.0517068319402489,-0.0517830553087435,-0.0520140574965058,-0.0524390259131826,-0.0530131735707406,-0.053433443148992,-1
12531,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0158292522051426,0.0158292522051429,0.0158292522051429,0.0158292522051426,0.0158292522051429,0.0158292522051429,0.316269962220718,0.12671346650164,-1,-1,-1,-1,-1,-1,-1
822,1,-0.0408322747665903,-0.0408322747665766,-0.0408322747665715,-0.0408322747665635,-0.0408322747665451,-0.0408322747665077,-0.04083227476646,-0.0408322747664045,-0.040832274766353,-0.0408322747663152,-0.040832274766299,-0.0408322747663055,-0.040832274766315,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4576,1,-0.378543268505748,-0.291723069524831,-0.178132319984571,-0.0849255617322269,-0.025464887950702,0.0184981653563878,0.0600164131066026,0.0862077023960717,0.0770146658321456,0.0340901840970407,-0.0164708269058682,-0.046866655551062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
823,1,0.357968264903326,0.273514118187848,0.140097429113326,0.0105883838756098,-0.0742951144308477,-0.110657510188514,-0.111429866567457,-0.0831771669894699,-0.0340605916529286,0.0101103708258927,0.0215565855499369,0.00631081324308136,0.00695216422054035,0.0563354818521811,0.136079084082385,0.195257840370361,0.208338633817851,0.198392750919103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
821,1,0.588957066159034,0.55175562426732,0.155301987022423,-0.168174251131369,-0.17776457884228,-0.0513785466633614,-0.0461876448840286,-0.131324130586158,-0.0987465644761496,0.0690847234437091,0.148873838430342,0.0174008893145983,-0.135515168493853,-0.0574976404339287,0.202221179951057,0.34596591282194,0.233497373238863,0.058880871018121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
820,1,-1,-1,-1,-1,-1,-1,-1,-1,0.303818196086417,0.248504368913324,0.156210338984573,0.0641420612077024,0.00135250631377604,-0.0274407947159379,-0.0352746210140675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26735,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00694104092268333,-0.00694104092268333,-0.00694104092268355,-0.00694104092268333,-0.00694104092268333,-0.00694104092268311,-0.00694104092268355,-0.00694104092268333,-0.00694104092268333,-0.00694104092268311,-0.00694104092268355,-0.00694104092268333,-0.00694104092268333,-0.00694104092268333,-0.00694104092268333,-0.00694104092268333,-0.00694104092268333,-0.00694104092268333,0.150514997831991,0.150514997831991,0.282135715219281,0.282135715219281,-0.0327157741906614,-0.0327157741906613,-0.0327157741906614,-0.0327157741906613,-0.0327157741906614,-0.0327157741906614,-0.334503390479288,-0.334503390479288,-1,-1,-1,-1,-1
12846,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0587608545713332,-0.0570459866608632,-0.0512785235266944,-0.0385169223531878,-0.0181244824608531,0.00558549204823322,0.0250018367112739,0.0351921769152295,0.037964197756942,0.0392304059778592,0.0430049687257952,0.0488304302968143,0.0540177874406891,0.0564672536979511,0.0552720230236914,0.0503925582417102,0.0427134572648757,0.0336567883965775,0.0241912195039506,0.0148376483810071,0.00681864159492562,0.00204032467418669,0.001151967749486,0.00245112784882151,0.00361158123200012,0.00391093551295185,-1
12828,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0227536936043431,0.00469239365579988,-0.0226750655964321,-0.046906769992725,-0.0638992260223368,-0.0769304971777918,-0.0866217521010424,-0.0868760120544767,-0.0704657677336894,-0.0363217270907069,0.00835779149755189,0.0518871625442308,0.0852863384363513,0.107749837997257,0.124005965795263,0.134623640689359,0.131394665148111,0.10660933691936,0.0662292748987041,0.0283557633901699,0.00596943038293229,-0.00561065064338306,-0.0212260101993009,-0.0479557575083047,-0.0775094917487598,-0.0956670439872138,-1
12818,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.373677769357587,-0.162526134883474,-0.0714898475968275,-0.134040599566803,0.0528296934314925,0.483581999066776,0.475065717018979,-0.273833835147921,-0.988276906304477,-0.811566716362801,-0.0238565843277074,0.423975489405242,0.258777444180018,0.0241230142058808,0.0719002493261202,0.198029403184791,0.242782169383669,0.292373750216873,0.222021320143968,-0.197728573667592,-0.596991040140713,-0.249353864435221,0.654749374935134,0.859431412409701,-0.222840754133649,-1.45255871749924,-1
12814,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.12541789248551,-0.0266597829400237,0.0839444233596769,0.113666563663494,0.0673499817334118,0.00744371936596844,-0.0397773557689238,-0.0809486756761049,-0.0945656033108038,-0.0416471207083267,0.0627504481751417,0.141700836615657,0.139109788704137,0.0835536954984977,0.0554377175083971,0.102083888901033,0.185158171984066,0.203107356572152,0.0847888787453392,-0.111924153176115,-0.218198502670137,-0.12449595496895,0.0721031265536727,0.157750109447341,0.0572813129127532,-0.0777509436352841,-1
12890,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00543022991466482,-0.0153643205793584,-0.0402697988601508,-0.0774688280866962,-0.112211296827595,-0.12686638170697,-0.114860074215912,-0.0848070412555654,-0.0513241011222277,-0.0236661869900934,-0.0032480170793654,0.0113649762244763,0.0208097686218922,0.0255277990360642,0.0263744083820454,-1,-1,-1,-1,-1,-1,-1
12864,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0822262680357968,-0.345872062535323,-0.345872062535323,-0.345872062535323,0.677237157445474,0.677237157445474,-1,-1,-1,-1,-1,-1,-1
14850,1,0.00928998477790794,0.00137679343662545,-0.00891695787708785,-0.0206221372024999,-0.0321149897953864,-0.0423602343537989,-0.0508285856404002,-0.056475174994915,-0.0579846711575095,-0.0556011120848545,-0.0519196674971069,-0.0498515356156803,-0.0498253132236034,-0.0495770915014135,-0.0466227560047806,-0.0403089823785382,-0.0314559073036601,-0.0209226347770975,-0.00920838838753146,0.0029448861747049,0.014409393157229,0.0243627762332325,0.0328063425456854,0.0403970482414883,0.0473155663553642,0.0528025089517304,0.055748597409998,0.0554651910897442,0.051964227010364,0.0458628160908335,0.0381621094950253,0.029889530448189,0.0217074150802098,0.0138074978408695,0.00615272557244867,-0.00123378934003629,-0.00810871202048727,-0.0139123746107284,-0.0178659176529906,-0.0195166967528423,-0.0193865448191256,-0.0188056440568597,-1,-1,-1,-1,-1,-1,-1
14848,1,-1,0.0836701916551017,0.0316502453549128,-0.0499433552978954,-0.127218443568206,-0.179226656983537,-0.184452498591594,-0.110429071117604,0.0457419771677952,0.214008223145326,0.287502205455395,0.219800491400873,0.0679454710848009,-0.0756932365579384,-0.175695330390981,-0.2539871796879,-0.311199347125701,-0.290433071440974,-0.144448718084544,0.0783070512727051,0.248332438517198,0.268691118158054,0.163771478958499,0.0458034255982251,0.00031508919805634,0.0168061218346378,0.0291733577215181,0.00252362740481615,-0.0390822888186901,-0.0628967555287876,-0.0747723537547078,-0.0975838602746555,-0.119918894277713,-0.100111358865639,-0.0285693095207646,0.0426988719622301,0.0572219285720079,0.026456250154866,0.0144301367191357,0.0508270398954451,0.0940461688329746,-1,-1,-1,-1,-1,-1,-1,-1
14851,1,-1,-1,-0.102342703468083,-0.10133777387495,-0.101439952630527,-0.103048994281329,-0.101958081274803,-0.0926569350955102,-0.0745298649319423,-0.0530925079604109,-0.0343990365696915,-0.0195562448347728,-0.00621280179641631,0.00528072891838766,0.00971840667063961,0.00259417031978876,-0.0131045964223296,-0.0276668016913144,-0.03313092745099,-0.0305927398102896,-0.0288838034989098,-0.0366747536367307,-0.0561681579319299,-0.0831965930783216,-0.111358381786161,-0.135355826617681,-0.151866646564155,-0.159387935837333,-0.158113229717256,-0.149414474923531,-0.134885099164189,-0.116069456446383,-0.0954014655033344,-0.0761486588779854,-0.0590350529887933,-0.0440606478357466,-0.0312254434188435,-0.0205294397381048,-0.0119726367935,-0.00555503458504014,-0.00127663311276338,0.000862567623395538,-1,-1,-1,-1,-1,-1,-1
