"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"Catagonus_wagneri","Catagonus_wagneri",5,1,NA,NA,NA,NA,NA,NA,-0.511170387633783,-0.168017941080403,-0.168017941080403,-0.107084050197515,-0.107084050197516,-0.194040148046116,-0.194040148046116,-0.194040148046116,-0.194040148046116,-0.194040148046116,-0.194040148046116,-0.194040148046116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cavia_aperea","Cavia_aperea",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0647270938501037,0.0647270938501037,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Cebus_albifrons","Cebus_albifrons",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0510395682707205,0.0510395682707206,0.0510395682707205,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cebus_apella","Cebus_apella",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00293978820919899,0.00293978820919905,0.00293978820919916,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cebus_capucinus","Cebus_capucinus",15,1,NA,NA,0.00267125251683709,0.00267125251683709,0.00267125251683753,0.00267125251683709,0.00267125251683709,0.00267125251683753,0.00267125251683709,0.00267125251683753,0.00267125251683709,0.00267125251683709,0.00267125251683709,0.0878875179705547,0.0236555463366659,0.0428173812917767,0.00845140256224308,-0.00750419502885125,0.0163962566981541,0.0163962566981537,-0.0317119577190018,-0.0317119577190015,0.00329786585203151,0.00329786585203151,0.00659573170406302,0.00659573170406302,0.00659573170406302,0.00659573170406302,0.00659573170406302,NA,NA,NA,NA,NA,NA,NA,0.256320260694499,NA,NA,NA,NA,NA,NA,NA,NA
"Chlorocebus_sabaeus","Chlorocebus_sabaeus",9,1,NA,NA,0.0558708570533166,0.0558708570533166,0.0558708570533164,0.0558708570533168,0.0558708570533164,0.0558708570533164,0.0558708570533168,0.0558708570533164,0.0285438459592475,0.0285438459592473,-0.0213182244203518,0.0213047600117016,-0.0414639153569979,0.043911049496005,0.00121683486517821,0.00121683486517821,0.00121683486517821,0.0012168348651791,0.00121683486517821,0.00121683486517821,0.00121683486517821,0.0012168348651791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuniculus_paca","Cuniculus_paca",17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00736162841035315,-0.00736162841035326,-0.0503350809406815,-0.0503350809406816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.222505031542383,0.318134374854181,0.549474560137132,-0.114010804628341,-0.182609319721837,-0.0684797663873638,-0.0881876050325062,0.277161730125202,0.277161730125202,0.146575224132271
"Cyclopes_didactylus","Cyclopes_didactylus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0757207139381184,NA,NA,NA,NA
"Dasyprocta_fuliginosa","Dasyprocta_fuliginosa",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0424162042098784,-0.0424162042098785,-0.0424162042098784,-0.0424162042098785,-0.0424162042098784,-0.0579648997390296,-0.052403293546574,0.0144582210672715,0.0733517421891907,-0.0244609531046786,-0.0771945498019696,-0.0578752141286305,0.000129898652498798,0.000129898652498836,-0.0737012524747438
"Dasyprocta_leporina","Dasyprocta_leporina",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.217128110943772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dasyprocta_punctata","Dasyprocta_punctata",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00394824042301695,0.00394824042301684,-0.00474657676691465,-0.00474657676691465,0.0339943530212303,NA,NA,NA,NA,NA,NA,NA,NA,-0.0522095930954164,-0.0522095930954163,-0.0522095930954164,-0.169980482112082,NA,NA,NA,NA,NA,NA,NA,NA
"Dasypus_novemcinctus","Dasypus_novemcinctus",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.0874260934700664,-0.0874260934700664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343940552177669,0.0343940552177669,0.207069400515055,-0.00696565444859625,-0.128794075684346,0.00855544344858387,-0.062254021577842,0.0411565494768841,0.041156549476884,-0.0675128159040037
"Didelphis_albiventris","Didelphis_albiventris",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146128035678238,0.0843208857000359,-1
"Didelphis_aurita","Didelphis_aurita",38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138544275781309,-0.138544275782276,-0.138544275783768,-0.138544275784997,-0.138544275785461,0.0892909166322001,0.042245304179679,-0.039068186456679,0.0336391499119352,0.0383237660264721,0.0244226407403763,0.530322420261564,0.249458626758,-0.00520919437767808,-0.0169098615359986,0.00871161842743895,0.0308726443397886,0.0157384159580467,-0.0388582255828125,-0.104211794668421,-0.145262676717842,NA,NA
"Didelphis_marsupialis","Didelphis_marsupialis",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Didelphis_virginiana","Didelphis_virginiana",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"Dromiciops_gliroides","Dromiciops_gliroides",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0368713599531263,-0.0911764309810974,0.0700928070552106,-0.219942858094585,0.225158429422259,-0.0815351514411022,0.0574014717243829,-0.136500636031869,-0.136500636031869,0.176091259055681,-0.160851292498944
"Eira_barbara","Eira_barbara",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400086604505237,-0.00273387716934947,-0.294999381881446,0.149449836431794,0.149449836431794,-0.343199941847398,0.442549274098555,-0.0687366789732957,-0.0687366789732956,-0.293674239437689
"Euryoryzomys_russatus","Euryoryzomys_russatus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0307304718776193,NA,NA,NA,NA,0.140178703165037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gracilinanus_agilis","Gracilinanus_agilis",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heteromys_irroratus","Heteromys_irroratus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.683988392647297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heteromys_pictus","Heteromys_pictus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170858542216599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hippocamelus_bisulcus","Hippocamelus_bisulcus",14,1,NA,NA,NA,NA,NA,0.055462187404089,0.055462187404089,0.055462187404089,0.055462187404089,0.0554621874040895,0.055462187404089,0.055462187404089,0.055462187404089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000390959240871028,-0.0572198974473078,NA,NA,NA,NA,NA,NA,NA
"Hydrochoeris_hydrochaeris","Hydrochoeris_hydrochaeris",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0953429055900505,0.169653860348224,0.0278749217425877,0.0278749217425876,0.132961034126704,0.132961034126704,0.132961034126704,-0.0510053488779417,-0.0257333952677729,-0.171849658626226,NA,NA,NA,0.0973278047496594,0.424881636631067,0.35623825913563,NA,NA,NA,NA,NA,NA,NA,NA
"Lama_guanicoe","Lama_guanicoe",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00079846497029204,-0.00079846497029204,-0.000798464970292095,-0.000798464970292012,-0.000798464970292068,-0.000798464970292068,0.131850027514684,0.0711282756977519,0.00123740600419824,-0.0208555210617727,0.00695691480003706,0.0316683619152201,0.00194586039820922,-0.0760719603908772,-0.14157009028536,-0.000798464970291957,-0.000798464970292068,-0.000798464970292095,-0.000798464970292012,-0.000798464970292068,-0.000798464970292012,-0.000798464970292068,-0.000798464970292095,-0.00079846497029204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leontopithecus_chrysomelas","Leontopithecus_chrysomelas",3,1,NA,NA,-0.0391313909012623,-0.0391313909012627,-0.0391313909012623,-0.0391313909012627,-0.0391313909012623,-0.0391313909012627,-0.0391313909012623,-0.0391313909012627,-0.0391313909012623,0.0215021425474271,0.0215021425474271,0.0215021425474275,0.0215021425474271,0.0215021425474271,0.0215021425474271,0.0215021425474275,0.0215021425474271,0.0215021425474271,0.0215021425474275,0.0215021425474271,0.0215021425474271,0.0215021425474271,0.0215021425474275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leopardus_geoffroyi","Leopardus_geoffroyi",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.881370150876674,NA,NA,NA,0.11997531707675,NA,NA,NA,NA,NA,NA,NA,NA
"Leopardus_pardalis","Leopardus_pardalis",17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0332034790055979,0.0332034790055981,-0.0793109249054362,-0.0793109249054365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05821074788978,-0.0990069143543432,0.292340820011619,-0.233771520973195,-0.233771520973195,0.466504162993346,-4.33405999963711e-05,-4.33470888656791e-05,0.02182191277665,-0.100703459439452
"Leopardus_wiedii","Leopardus_wiedii",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0419509423601047,0.0419509423601045,0.00721485771132069,0.00721485771132069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptonycteris_curasoae","Leptonycteris_curasoae",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0961521762525459,-0.0247068146296985,-0.121125997555398,-0.121125997555398,0.184184639602319,0.184184639602319,-0.114617219801824,-0.114617219801825,0.00790846402803069,-0.0110522835103595,-0.0110522835103599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepus_europaeus","Lepus_europaeus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.837915555118863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepus_flavigularis","Lepus_flavigularis",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0700367719445019,-0.0700367719445018,0.109151609770378,-0.216683741965649,0.0789082990195997,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lycalopex_gymnocercus","Lycalopex_gymnocercus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.993498947353475,0.680649724402663,-1
"Lynx_rufus","Lynx_rufus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"Macaca_mulatta","Macaca_mulatta",28,1,NA,NA,NA,0.0432894784593785,0.0432261124057347,0.0505834071636913,0.0629331086086551,0.066718721027569,0.0599203899314085,0.0591867533204669,0.0710571729527731,0.0703255234727314,0.0293905342939413,-0.0344721051392054,-0.0654338751752443,-0.0314385068290401,0.0364537470627071,0.0791348878509384,0.0716420076504267,0.0358750217188666,0.00149244269722315,-0.0234141360629412,-0.040863261581221,-0.0439017291764996,-0.0240997097888274,0.0099084378839458,0.0354801298660394,0.0383546702706088,0.0251714205850324,0.0132349780664556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marmosops_incanus","Marmosops_incanus",17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0130133815800002,0.0130133815800235,0.0130133815799688,0.0130133815797151,0.0130133815792285,0.0130133815785725,0.0130133815778419,0.0130133815770939,0.0130133815763566,0.0130133815756734,0.0130133815751118,0.0130133815747215,0.0130133815744912,0.0130133815743652,0.0130133815742949,0.0130133815742612,NA,NA
"Mazama_americana","Mazama_americana",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0215173161126009,0.021517316112601,-0.0331322364718384,-0.0331322364718383,-0.359663111066398,NA,NA,NA,NA,NA,-0.0681601792456661,-0.068160179245666,-0.0681601792456661,-0.04137065716925,-0.04137065716925,-0.0267669287172389,-0.0328598255294778,0.00651758886075995,0.00651758886063665,-0.168977952418664,-0.168977952418852,-0.168977952419037,0.0024405281849478,0.00244052818475116,0.00244052818465007
"Mazama_gouazoubira","Mazama_gouazoubira",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128922028680151,0.128922028680151,0.128922028680151,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Metachirus_nudicaudatus","Metachirus_nudicaudatus",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0144792812097769,-0.0147316678653105,-0.0148210499284837,-0.014520167881539,-0.0145172217990961,-0.0161468381916046,-0.0204089784440102,-0.0275293417479384,-0.0374495000176674,-0.0502058888936855,-0.065252928791591,-0.0804561236259403,-0.165957169073582,-0.178823532288049,-0.181628452205665,-0.180397656661207,NA,NA
