"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"Hephaestus_tulliensis","Hephaestus_tulliensis",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192968825583099,0.0120044812938981,-0.447064037843205,0.0325057916438663,0.344276944814351,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Herklotsichthys_castelnaui","Herklotsichthys_castelnaui",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.27642098432889,0.27642098432889,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hippichthys_heptagonus","Hippichthys_heptagonus",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0421604428500179,0.0421604428500181,-0.0271788311612964,-0.0271788311612964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hypseleotris_compressa","Hypseleotris_compressa",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.086593134206137,0.00609694141128059,-0.00625624822125359,-0.121910546369705,0.0285361827040649,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kuhlia_marginata","Kuhlia_marginata",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kuhlia_rupestris","Kuhlia_rupestris",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0544113622968532,-0.221460640056468,-0.157446205405776,0.316065967673203,-0.0557936764528847,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lates_calcarifer","Lates_calcarifer",84,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111869447493609,0.180057622282855,0.0821984151250828,0.0178441541563806,-0.0167153359387635,-0.0344164023501912,-0.0364343536840342,-0.0298660373279636,-0.0267678496453797,-0.0365616300796937,-0.0570868381790851,-0.076552183346328,-0.0861547517362693,-0.0898229613815101,0.0987828475149794,-0.334516515547415,-0.301711048689671,0.377895230772775,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leiognathus_equula","Leiognathus_equula",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.388267216742698,-0.5,0.499411222593037,-0.110335597401216,0.399225696812739,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leiopotherapon_unicolor","Leiopotherapon_unicolor",17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0367735506570909,-0.219245581619741,-0.063358984491382,0.25056679164851,-0.343946236432432,NA,-0.256062850147458,-0.370356487039949,0.301029995663981,0.176091259055681,-0.569875307956561,0.182930683585987,NA,NA
"Lutjanus_argentimaculatus","Lutjanus_argentimaculatus",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121686329177141,0.0532211462432774,0.17048580222049,-0.0611341509831673,-0.207145070302598,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maccullochella_peelii","Maccullochella_peelii",19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00251813758976449,0.00251813758969299,0.0164881909446862,0.00864298118250795,-0.00541098076701418,-0.021044783546504,-0.0335459074538137,-0.040773260783306,-0.0435331463345946,-0.044069722768674,NA
"Macquaria_ambigua","Macquaria_ambigua",38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0401678000328707,-0.036357037250409,-0.0327929613162596,-0.0227667214806673,0.0131189927059858,0.0799910652393623,0.146333988481517,0.164494937878803,0.117555819132996,0.0372613631607612,-0.0285197287496244,-0.0587099331661016,-0.0648427091402581,-0.0635086832946687,-0.0560538081300002,-0.0355131845234906,-0.0020070912623118,0.0350606217799878,0.0643023872880009,0.0759510160118482,0.0629835959027887,0.0273726824456149,0.155650919839309,-0.00713554325103812,0.116426683783339,-0.0189936955053032,0.0801833314377793,-0.00302423144505326,NA
