"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Calidris_alpina","Calidris_alpina",97,1,NA,NA,NA,0.0251445661120786,0.0251445661120546,0.0251445661120338,0.0251445661120249,0.0251445661120209,0.0251445661120013,0.0251445661119454,0.0251445661118348,0.0251445661116896,0.0251445661115111,0.0340456533553791,0.0340456533553374,0.0340456533553665,0.0340456533554482,0.0340456533555501,0.0340456533556429,0.0328354750534715,0.0545992501965323,0.0533046744195392,0.0509563592741944,0.0480990494407326,0.0359050939241924,0.0221170124066035,0.00136556645347295,-0.0409435840091738,0.0025041349646079,-0.0307634386807218,-0.0520789563124266,-0.0448659187142395,0.00934253811082112,-0.338964768282644,0.191778085655692,0.0251445661054879,0.0251445661054657,0.0251445661054568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Calidris_canutus","Calidris_canutus",90,1,NA,NA,NA,NA,NA,NA,0.0163949729843673,0.0164759515042681,0.0167905502776136,0.0175012430317942,0.0186267083082061,0.0199834731461319,0.0212864248882862,0.0223323429253632,0.0231019152717289,0.0237026666497986,0.0242382991290302,0.0247348408935999,0.0251543695055763,0.0207736110503086,0.0208362048125467,0.0207522828277,0.0205202191329068,0.0201482301323646,0.0196464902464649,0.0190413748579079,0.0137970322017171,0.0133451434838356,-0.0524198887145624,-0.0493202996586755,-0.0549134595542888,0.015940130329718,0.0174991563430646,0.0168493279924173,0.0162488587775877,0.0157060248113159,0.0152669460691222,0.0149902535693425,0.0148782587058238,0.0148599904376074,NA,NA,NA,NA,NA,NA,NA,NA
"Calidris_ferruginea","Calidris_ferruginea",16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110041598656404,0.110041598656414,0.110041598656449,0.110041598656505,0.110041598656528,0.110041598656446,0.110041598656212,0.110041598655849,0.110041598655447,0.110041598655087,0.110041598654773,0.110041598654443,0.110041598654058,0.110041598653687,0.110041598653464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Calidris_maritima","Calidris_maritima",39,1,NA,NA,NA,NA,NA,NA,NA,-0.260350019820565,-0.0999189604490462,0.141333432466001,0.312655026869685,0.367413714145206,0.274339762326091,0.107170968059133,-0.0221658369195041,-0.0791351157861442,-0.0997268995390015,-0.101978284605761,-0.0670915598427118,-0.00504580634860075,0.0294901120087903,0.0139721895467866,-0.000220300289260233,0.0391155947738757,0.106480519469566,0.135608215306292,0.109239246807151,0.0663525599258659,0.0356862744008657,0.0114332515741693,-0.00794212249001003,-0.00639348709676435,0.0121681283225792,0.0144611541244686,-0.0129121283951119,-0.0355858250465655,-0.0164725257287501,0.0341734320775284,0.0770898286558852,0.0933571210217599,0.0900875099927267,0.0715785882884648,0.0343499797853513,-0.0128701072613029,-0.0491614042731556,-0.0643398029266615,NA,NA
"Calidris_minuta","Calidris_minuta",155,1,NA,NA,NA,NA,0.141693176450159,0.135036383070052,0.121722796309844,0.0776253010126552,0.0654205530224115,0.36978605487062,0.0316545713639099,0.027088767134603,0.0229788433115696,0.0284667227741673,0.0261073588204906,0.0240842677319291,0.0223167936971437,0.021069864296788,0.0207042113037132,-0.0659865423063798,0.0815842034887181,0.082296672951271,0.0756579916047287,0.0778392628900962,0.0947636717102488,0.0742367213438699,-0.0800556725848326,0.0691298813784385,0.0653256339786544,0.0592788801053617,-0.0216932590543401,0.0521816367953318,-0.102324625830948,0.039616189365796,0.0126300550008814,-0.0351357639524879,-0.0648465064090018,-0.0629275101146801,-0.048780987880145,0.175097517167542,-0.0238140451084889,0.0313013809937865,0.0328694790689773,-0.0107009381868317,-0.0107893518398297,-0.0108406693038239,NA,NA
"Calidris_pugnax","Calidris_pugnax",163,1,0.0443697499232714,0.0443697499232711,0.0443697499232714,0.0443697499232714,0.0253189793458382,0.0587963048525161,0.0509120312440684,0.0451640927908465,0.0400548949770294,0.0357553624476465,0.00186268565324717,-0.00083220798619732,-0.00272478218066567,-0.00381503693015794,-0.00353607510949431,-0.00750655375600062,-0.000771853238979251,-0.0177082816183504,-0.011170551761494,-0.00521574104637179,-0.0147363829895264,-0.0228985827242299,-0.0366397741761566,-0.0510944944464059,-0.0561613716145287,-0.0510235603904643,-0.149929087360827,-0.00314694854666973,0.1005557208985,-0.196599702427817,0.0307655031353473,-0.0429862757625641,-0.0236825243257387,-0.133220337181253,-0.0745663747617848,-0.0601970192138082,-0.0423137823171799,-0.0183706064747732,-0.0211736089197748,0.0620523809968604,0.0698177134751904,0.0556972002919296,0.0344749122662081,0.0205499777472306,NA,NA,NA,NA
"Calidris_temminckii","Calidris_temminckii",25,1,0.0969100130080565,0.0850908350344353,0.0850908350344353,0.0850908350344355,-0.352182518111362,-0.1249387366083,0.0543576623225925,-0.0543576623225925,0.031234684152075,0.0312346841520748,0.0312346841520752,0.031234684152075,-0.227965977824862,-0.227965977824862,0.359021942641668,-0.726998727936262,1,-0.954242509439325,0.439332693830263,-0.740362689494244,NA,-0.0232510691453709,-0.0232510691453705,-0.0232510691453709,-0.0232510691453705,-0.0232510691453709,-0.0232510691453705,-0.0232510691453709,-0.0232510691453705,-0.0232510691453705,NA,-0.0654148812097637,-0.0654148812101902,-0.0654148812109165,-0.0654148812116704,-0.0654148812122274,-0.0654148812125264,-0.0654148812126342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cettia_cetti","Cettia_cetti",100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00585654801584301,-0.00585654801584301,-0.00585654801584301,0.164510960495762,0.0393212639582649,-0.12812780122504,-0.324924358624222,-0.32758223852931,-0.109876459581323,0.132806096187963,0.220279042579869,0.155303032818529,0.0651978041750915,0.0392142760922664,0.0433289919206518,0.0563570413720065,0.0349875163688342,0.0234056210756528,0.0466194492133522,0.0566504074966538,0.0425302720945484,0.0325069552341382,0.0307202771458964,0.0422152957074888,0.0428766967905297,0.013253411962346,0.0191065273033986,0.0566967777256749,0.00780224832535009,0.00330497096893137,-0.011053350619506,-0.0237830115346402,-0.0268403922374608,-0.0206284328665398,-0.00865473166565908,0.00649347598093522,0.0211217837386232,0.0298176411206365,NA
"Charadrius_alexandrinus","Charadrius_alexandrinus",150,1,NA,NA,NA,NA,NA,0.231039283438059,0.231039283438059,-0.0875644937341705,0.105254682217066,0.403503121478044,0.0708091348838138,0.0708091348838138,0.0708091348838137,0.0028117733597165,-0.12511554891115,-0.0219114800004029,-0.00735136317237165,-0.035569524761632,-0.00243938774670612,0.0136270343820758,0.0367263482139113,0.0313802815545848,0.0526941137286076,0.0321173351464826,-0.0248679676066148,-0.00520859593863512,-0.0550984191027987,-0.00878803084890144,-0.00890057446618989,-0.00705408267693287,-0.00451257352143422,-0.00237957971464681,0.00685271564144115,0.055145640665635,-0.0293002992599495,-0.016966361685429,0.169681853111471,-0.0663159695420887,-0.00602022848305861,0.0671697663064275,0.113538668485707,0.128595663275391,0.000716680980159534,NA,NA,NA,NA,NA
"Charadrius_dubius","Charadrius_dubius",100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.454529512405147,-0.108838276278217,-0.0568995819924363,-0.00173391915336259,0.0359767908101111,0.0474327301938184,0.0384002747554579,0.279200311418443,-0.232198323157837,0.318305741410662,0.00191318814988082,-0.00100892659374536,-0.272350211749939,0.102244279073844,-0.0908314076380988,0.00424626057829626,0.0161282499247189,-0.00483961125138904,-0.0673020365702427,-0.036980125882664,-0.00938804804492192,-7.29405627094929e-05,0.0220121361798764,-0.00889255696586133,0.00893924319550576,0.0274683332697561,0.0318968551683652,0.0203379713254197,0.00571653683533624,-0.000482581659718928,4.43219653591953e-05,NA,NA,NA,NA
"Charadrius_hiaticula","Charadrius_hiaticula",43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.441464322042832,-0.362374717449184,-0.244933088805595,-0.123591256685606,0.0169125002268352,0.195581650733928,0.36711369235731,0.252496103822801,0.201567779747093,0.0783092700910497,-0.0731259964020368,-0.134825523102114,-0.103139222300276,-0.0487742550883534,-0.139920304304699,0.0686847151431968,0.291242794187803,0.0674417857856187,-0.0460064559646347,-0.0515674280567477,-0.0532893989373733,-0.0531240572949199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charadrius_leschenaultii","Charadrius_leschenaultii",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0137306503341346,-0.0137306503341343,-0.0137306503341346,-0.0137306503341346,-0.0137306503341346,-0.0137306503341346,-0.0137306503341346,-0.0137306503341346,-0.0137306503341343,-0.0137306503341346,-0.190070337546029,-0.190070337546028,-0.190070337546029,-0.190070337546029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chlidonias_hybrida","Chlidonias_hybrida",66,1,NA,NA,NA,NA,NA,NA,NA,-0.425968732272281,-0.176091259055681,0.0499241580534725,-0.179991802918159,0.0365431439182523,0.0365431439182519,0.0365431439182519,0.0405700031359387,0.0405700031359383,0.0405700031359386,0.0405700031359384,0.122140273667025,-0.177736211293787,0.0409348943966571,0.0239327575561314,0.0239327575561313,0.0239327575561312,0.0465035317559931,0.046503531755993,0.0353366577768752,-0.00855404864554747,-0.0685878656011393,0.0533694480394623,0.177825498645464,0.0759066793881111,-0.194447652090009,-0.0680601854433314,0.0883415757622367,0.0111464798734584,-0.0391558324613651,-0.181820948839312,-0.01928427930073,-0.0212041507034377,-0.0156610581723866,-0.0074162445656567,0.0132272637820128,0.0464072395586115,0.0720319493426218,NA,NA,NA
"Chlidonias_leucopterus","Chlidonias_leucopterus",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737924320451397,0.575691288226542,0.28759520036167,-0.0270406189317227,-0.269177752849908,-0.397344905459311,-0.434920083166971,-0.435035788680483,NA,NA,NA
"Chlidonias_niger","Chlidonias_niger",63,1,NA,NA,NA,NA,NA,NA,NA,-0.122630071075653,-1,0,0,0,0,0,0,0,0,0,1,-1,0.198189383378308,0.0592485102980519,0.057267505909916,0.0546381669111186,0.0522997615874827,0.0511896780476941,-0.0429466510076624,-0.149885691922099,0.00616476624198814,0.0126413187323187,-0.00329022193443129,-0.00615803137294146,-0.0111104018979791,-0.0147785436923848,-0.0146943427889534,-0.0115960709514948,-0.00839647251488285,-0.0431315509434395,-0.042826959704498,-0.042373215616356,-0.0422055860438573,-0.0434813387538257,-0.0460771778793807,-0.0481538710003209,-0.0680551439755044,NA,NA,NA
"Ciconia_boyciana","Ciconia_boyciana",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0312044169168124,-0.031204416916812,0.0580269016625543,-0.00162637625611994,-0.0016263762561195,-0.00162637625611994,-0.00162637625611994,-0.0016263762561195,-0.00162637625611994,-0.0016263762561195,-0.00162637625611994,-0.0016263762561195,-0.00162637625611994,-0.00162637625611994,-0.0016263762561195,-0.152677515524326,0.100464474031167,0.100464474031167,0.100464474031168,0.100464474031167,0.100464474031168,0.100464474031167,NA,NA,NA,NA,NA,NA,NA
"Ciconia_ciconia","Ciconia_ciconia",133,1,-0.0291621019558111,-0.0291621019558109,-0.0291621019558111,-0.0291621019558113,-0.00661797558063276,-0.00681820698318064,-0.00721866978827473,-0.00781936399591926,0.100366181092601,0.0716525485628377,0.0242053890709375,-0.0189391841311499,-0.0372841069852731,-0.0148055317234645,0.0369463885815437,0.0508296204557379,0.0557294009492367,0.052679226168032,0.0473542635026495,0.0485648099144498,0.0319029026525779,0.0262692949855101,0.0218792342769605,-0.00164713456308888,-0.0323473773982134,-0.0212787793131428,0.00184869050513831,0.026026723884027,0.0334520342037849,0.0194645318994425,-0.0109643386742917,-0.0281452198875335,-0.0285611578336588,-0.0135925496636916,-0.0152986346385461,0.036730566673973,0.0375173789038707,0.0377967465467184,0.0379183780726962,0.0380143393573986,NA,NA,NA,NA,NA,NA,NA,NA
"Ciconia_nigra","Ciconia_nigra",132,1,0.0356547323513812,0.0356547323513814,0.0356547323513812,0.0356547323513814,0.0356547323513812,0.0356547323513812,0.0356547323513814,0.0356547323513812,0.0356547323513814,0.0170261715394957,0.0245467520030171,0.0284038174656563,0.0521386571437253,0.015231159793308,-0.0180341748518037,0.000139125724830147,0.0663686469608706,0.133622464658079,0.145546281971272,0.0911663626537344,0.021549635154765,-0.00894177225772495,-0.00426730375133263,-0.00122303658536847,-0.0117490495065256,-0.0158731654741504,0.0175337002171809,0.0396789812516038,0.00718213975585162,-0.0511472561030227,-0.034700945913738,0.0256288904951945,0.0971904893316579,0.105611867306334,0.0289633369835497,-0.0181053877293824,0.0204530079117046,0.0684863463076202,0.0798196857152159,-0.109065735830185,NA,NA,NA,NA,NA,NA,NA,NA
"Cinclus_cinclus","Cinclus_cinclus",32,1,NA,NA,NA,0.427763457662382,0.319371856853796,0.159633450930901,0.0315374655053227,-0.0326517808065643,-0.0489734084255324,-0.0319921261228098,0.0119816542400475,0.0568822677815604,0.0648653536838542,0.0320621094385438,7.60148533682781e-05,0.00807595223864177,0.0494777444190253,0.0870607104536036,0.0954292421344933,0.0741843546512968,0.0320696817252046,-0.0215226343067978,-0.0713550407206471,-0.0982449169835495,-0.0895372528011764,-0.0433385254418557,0.029695301835365,0.0975877093525144,0.111695684993396,0.0463575567439589,-0.0624002827507317,-0.141425468946292,-0.155504144981017,-0.138749847789241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Circus_aeruginosus","Circus_aeruginosus",164,1,0.00440500059127524,0.00440500059127524,0.00440500059127535,0.00440500059127535,0.00440500059127524,-0.14280238227874,-0.142802382278741,-0.142802382278741,-0.14280238227874,-0.218608574009386,-0.150076936746218,0.308974108627507,-0.00133493290022899,0.00261986250989519,0.0190426089017694,0.0235158671312042,0.0294919584699006,0.0371462705863125,0.027184601281725,0.0555865551789469,0.0030479113122527,0.0825096588425057,0.0376296777598739,0.037933323284719,0.0225162984630901,0.0228369502555073,0.0261960897010382,0.0314929820806253,0.0317059329858389,0.0221501165142435,0.0170556152168056,0.0136094554310517,0.0132551512984875,0.0115934774467317,0.013179375967905,0.0152985742912849,0.0175374641691519,0.0172304601798747,0.00190351649733178,0.00417270004348325,0.00810752733776162,0.0124883513960733,-0.0113532198905278,-0.00487585382107647,NA,NA,NA,NA
"Circus_cyaneus","Circus_cyaneus",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00856395987494785,-0.00856395987502145,-0.00856395987516778,-0.0085639598753543,-0.00856395987551839,-0.00856395987558123,-0.0085639598754832,-0.00856395987521819,-0.00856395987483305,-0.00856395987438774,-0.00856395987391689,-0.00856395987343528,-0.00856395987298553,-0.0085639598726488,-0.00856395987249059,-0.00856395987248437,-0.00856395987252678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cisticola_juncidis","Cisticola_juncidis",21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0557332933967445,0.0490924605774887,0.246056131268024,0.456610524175344,0.565577221402425,0.502046346646057,0.300646020635673,0.0797973795139733,-0.0510611002552134,-0.0681228931365219,-0.0258551324650685,0.0105442831932171,0.0154132727876197,-0.00182540508667067,-0.0240170341199125,-0.0353314418988949,-0.0170606631074541,0.041270070672481,0.119888736052575,0.174215024472928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clangula_hyemalis","Clangula_hyemalis",28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.248826634408591,-0.187176809387902,-0.177002837032328,-0.287757087743715,-0.262937582626889,-0.0339812043969961,0.201664884918534,0.284974854137533,0.128210740150424,-0.178465976154371,-0.652377802479008,-0.433038066289983,-0.0347447177590112,0.148728545903623,0.14219923242206,0.0700137765293524,-0.135126704934395,-0.295333966843706,-0.393447615069207,NA,NA,NA,NA,NA,NA,NA,NA
"Cyanecula_svecica","Cyanecula_svecica",21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00781516622748624,0.00719620715193559,0.00594630369067067,0.00423868566622454,0.00232515112649001,0.213874207924807,0.129216418563154,0.00310589565720976,-0.0912617200110532,-0.110410289037633,-0.0732579369484437,-0.0354447389694278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cygnus_columbianus","Cygnus_columbianus",257,1,0.217443450536538,-0.316746236394695,-0.0808186084219356,0.027410563669963,0.241643075978371,0.0593311502289182,0.0245424364371201,-0.0205493503289865,-0.0217570940689467,-0.0164087357446725,-0.0191508032169019,0.0228432345936506,0.0426888246342078,0.0411248097810078,0.0378000829135926,-0.0136591474763004,-0.0326851438813045,0.121463623057331,0.00186314898736337,0.0125967998182097,-0.00177114444498887,-0.00487853466611279,0.0342257147622689,-0.0228972268523492,-0.0594023666079113,-0.0240775483000662,-0.128671587532903,-0.0297753452012821,-0.127414057243165,0.0618948557956046,-0.165563278315997,-0.0593402730368398,0.063082851990261,-0.0954493090369698,0.0828903626069091,-0.123440478012307,0.00853980605889425,0.0349153785089568,-0.0522489471667703,-0.0921758425097554,-0.113802067502778,-0.113802067502569,NA,NA,NA,NA,NA,NA
"Cygnus_cygnus","Cygnus_cygnus",85,1,NA,NA,NA,0.00459781191019992,0.0164498273760246,0.0180131738078552,0.0207896701336126,0.0231814275823674,0.0231230529494691,0.0199616784815624,0.0240565375671435,0.0204572322485861,0.0192318122133101,0.0202110338348665,0.0230406086860765,0.0277422897469128,0.0335903508001395,0.0666756324279488,0.0652580639318309,0.058633272404869,0.0489670531716135,0.0388786574161582,0.0297982485784097,0.0221717553619242,0.0162727500011512,-0.000631262794784204,0.0153625741458878,0.0135552265603049,0.0124898527814537,0.0280597006796129,0.039295858302813,0.0409961850116846,0.0910250948666556,0.0910250948666214,0.0910250948663225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cygnus_olor","Cygnus_olor",293,1,0.0260170928798034,0.0233598599591633,0.0176506609329948,0.0105756257658773,-0.00265946845682041,-0.00133060991234245,0.00322639833565482,0.0109069828417371,0.0244067747610388,0.0406555488148866,0.0345352110132001,0.026836805414812,0.0130200958725,0.00458849606664584,0.00241027817943537,0.0108886667358792,0.0247901504417685,0.0420838858071948,0.04484459790351,0.0351719015635173,0.020929418063974,0.0231899832935872,0.0444145014798919,0.0711975359054207,0.0730656817266213,0.0652961444238983,0.0323055450034981,-0.00440111321437041,-0.0296824993707801,0.0382273586992738,0.0184889517872835,0.0126794709704719,0.0278235018928275,0.0528177614387868,0.00858602196969205,0.00784442165433763,0.00631288371867655,0.00378094952650332,0.00116887016316702,-0.000226677824504362,0.000176020338750527,0.00193398670851852,0.000394239639539033,0.00149244563284001,NA,NA,NA,NA
"Egretta_garzetta","Egretta_garzetta",404,1,0.100494970453738,-0.0114289647563528,-0.0190130533715434,-0.0169670506515543,-0.0679757138312003,-0.00635730808468473,0.00184402751506265,0.0152616123508206,0.0142980039158947,0.0203379736928416,0.0282499309703147,0.00358632468075232,0.0356936366284122,-0.0149325865701558,-0.00617975425540698,0.015242749858552,0.0582137068176614,0.0340989588489931,-0.0336004584739205,0.0662340246222789,0.0555970978856584,0.0138208143862904,0.0290992309701387,0.0383128190379843,0.0422170423635364,0.017052527714238,0.0601179345783578,0.025319217720886,-0.0543395926494908,0.120973072985677,0.0965865222981216,0.000506708945039058,0.0313686182585503,0.0408298868534827,0.0293666274665733,-0.0173777936917716,-0.0184570638694118,-0.0314235970242547,-0.0349888677125825,-0.0167153915125631,-0.0542047766044374,-0.278056089222225,-0.00589037601284503,0.0832239262332952,NA,NA,NA,NA
"Emberiza_schoeniclus","Emberiza_schoeniclus",150,1,0.0144941083404885,0.0187940091647528,0.0193633651114326,0.016069223718048,0.00996694451118052,-0.00157713738546191,-0.00944027453815573,-0.0155731496820001,-0.0140536259557752,-0.00369588899033483,0.0156200729884927,0.0195526752322208,0.00848400385140247,-0.0342073293440097,-0.0428752666376919,-0.0342305421380806,-0.0175239401571157,8.2165255552639e-05,0.0135723082231357,0.021658424033008,-0.0413659513107559,-0.0405360735202626,-0.0408159452249491,0.0442136697899808,-0.0266571248869439,-0.0404720500630237,-0.0385944613255344,-0.0274566536535278,-0.0308809675724804,-0.0348126889818856,-0.0361831827251503,-0.0354110481695102,-0.0254138400751015,-0.0482070430905564,-0.0626204829334136,0.004199188377233,0.00773533456737372,0.00497028544714034,0.00712599079918191,0.00780032965870708,0.0357341094054372,0.0346486859693337,0.0307869420951626,-0.00931437972193927,-0.0110000867009752,-0.0110000867009752,-0.118680457897302,-0.118680457897302
"Falco_tinnunculus","Falco_tinnunculus",16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16023723246547,0.134271637970433,0.0879475134438483,0.0400596666260162,0.0120125748522495,0.0120539006330431,0.0286065698524145,0.0423795640621516,0.0490239114842548,0.049854288476064,0.0521564300394108,0.0593070517274765,0.0646649557981205,0.0593191882200483,0.0443992823886727,0.031890488724021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulica_atra","Fulica_atra",577,1,0.114486844643337,-0.055794599053338,-0.0374394155056458,0.0301822861841949,0.0393508984487661,0.0543833650982098,0.0365214619509505,0.00686239188241243,-0.0212587225085713,-0.026349289572969,-0.000750096453576002,0.0153764313683258,0.0219137617845557,0.000697714595551365,-0.0606326459040372,0.0281650381466218,-0.0135712741050206,0.0687671173222919,0.0669379987942649,-0.113128461353827,-0.00304631028832832,-0.0178419768438857,-0.00380674935225433,0.0209384883172198,-0.0431937400317337,0.0633620367737363,-0.0263213424145171,0.0616608272401501,0.0837206812270591,0.0203288472404647,-0.0353079559145788,-0.0260211474058973,0.0328039775371678,0.0133341233835627,0.0218781593365295,0.0218438797780232,0.00119325717129219,-0.00151796861531617,-0.0229182953412453,-0.0188239669209994,-0.0359949587810493,-0.00327281286757031,0.00353355370054009,-0.00601274989135137,NA,NA,NA,NA
"Fulica_cristata","Fulica_cristata",37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018585267883855,-0.000450419868520013,-0.000777092841888538,0.00159003238785727,0.00206211279480806,-0.000715680532372365,-0.00253125393740428,-0.00253207648245724,-0.0059730767436964,-0.0138739236019092,-0.0183228371779687,-0.0128878409166613,0.00261131905716905,0.0354874772182394,0.104947176010195,0.214801505178257,0.325786351843586,0.377111553109117,0.183390451040459,0.142263439841195,0.104445799445519,0.082040273485717,0.0687411094130766,0.0561403404661926,0.0442671389029989,0.0374609950299184,0.0227824429562433,NA,NA,NA,NA,NA
"Gallinago_gallinago","Gallinago_gallinago",198,1,NA,NA,NA,NA,NA,-0.00275256237324539,-0.00953990232796631,-0.0184330082888291,-0.0261382335365941,-0.0357065917076773,-0.0295763873529205,-0.039655673504984,-0.044380623112396,-0.0288407681047949,-0.0232130907746915,-0.022576785013164,-0.0289230681570006,-0.0408313367618473,-0.02818006116357,0.0253333428262092,0.00445164269919636,-0.00511777497720383,-0.0116664657205379,-0.00914682123238846,0.00307929677530898,0.00371421323389084,-0.00528221706141847,-0.0184259404356128,-0.00488624314243287,-0.0110204943311819,-0.00767037576258998,-0.0166041240480216,-0.0338047980428064,-0.0036768832393201,-0.0313096210453486,-0.0472996596554256,-0.0479552591081685,-0.0386218062977463,-0.0286514931762476,-0.0251165808380128,0.0115502058900756,0.0130175360697404,0.0141294375132398,0.0221870819541612,NA,NA,NA,NA
"Gallinula_chloropus","Gallinula_chloropus",178,1,0.0101223223309526,-0.003531064410768,-0.013749051028205,-0.0182738088596626,-0.0189068455398242,NA,NA,NA,NA,NA,-0.0576152532399172,-0.0253322641729854,0.0121474894675073,-0.0420163817881565,-0.0491640643930267,-0.0543616846018045,-0.0486177371362882,-0.0364577998101014,-0.0296198976940303,0.0431597134580393,0.0189662060323396,0.0239445534787551,0.0221832836337794,0.00701384641147001,-0.0134044829835986,-0.023607917657146,-0.011022131222839,0.0100910679988635,0.021359784390798,0.0237458747786059,0.00829526576371578,-0.0035759842280318,0.0161557968081857,0.0149425638390487,0.0140872951113283,0.0103890289144035,-0.00609045001921708,-0.0072744402647682,-0.0109961642147004,-0.0164063827541786,-0.0164373868186865,-0.00429983194202769,0.00943847493493366,0.031951964335356,NA,NA,NA,NA
"Gavia_arctica","Gavia_arctica",56,1,0.0334220129607212,0.0334220129607309,0.0334220129607491,0.0334220129607884,0.0334220129608761,0.033422012961025,0.0334220129612183,0.0334220129614345,0.0334220129616771,0.0334220129619599,0.0334220129622679,0.0334220129625534,0.0334220129627748,0.0334220129629271,0.0334220129630252,0.0334220129630741,0.0334220129630749,0.0334220129630476,0.033422012963027,0.0334220129630313,0.033422012963053,0.0334220129630799,0.0334220129631121,0.0334220129631491,0.0194034284529222,0.00538484394266936,-0.00399036811220677,-0.00399036811202413,-0.00399036811176701,-0.00399036811155384,0.0902141683175769,0.0489988365356577,-0.0149200692676354,-0.134861467433056,-0.0367053465646191,0.0719302939747124,0.141307509254388,0.299551227793663,0.351410284494332,0.301514305292553,0.203103492987479,0.114180361875881,0.0673394087022889,NA,NA,NA,NA,NA
"Gavia_immer","Gavia_immer",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.139794000867204,0.139794000867204,0.139794000867204,0.139794000867204,0.139794000867204,-0.132646669557346,-0.132646669557346,-0.132646669557346,0.176091259055681,-0.238560627359831,-0.238560627359831,0.349485002168009,0.349485002168009,-0.698970004336019,0,0.477121254719662,-0.477121254719662,0.602059991327962,-0.150514997831991,-0.150514997831991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gavia_stellata","Gavia_stellata",73,1,0.0876124543559875,0.0876124543568264,0.0876124543585723,0.0876124543610994,0.0577625242445007,0.058594589373682,0.0602587196303892,0.0627275253717415,0.0658914480265189,0.0697230979520138,0.0742224751482773,0.0793895796151788,0.0853291198737943,0.0922864433016809,0.0992178706189603,0.104132151235449,0.106137334957759,0.103483384894273,0.0959789113386549,0.0850296420168394,0.0729158468674022,0.0615861206922062,0.0518510726164524,0.0434702951746996,0.0274137491605883,-0.0101738188273385,-0.0177748407272679,0.00127819590760299,-0.00426867468594387,-0.0100396829804488,-0.0501250640502459,-0.0460757075810445,-0.0357399800928545,0.0134506395606198,0.0309873671151479,0.0512086094356963,0.152281171689712,0.194682151849105,0.182974068055385,0.107872558619316,-0.00417344154537913,-0.106025392444523,-0.160884322219691,NA,NA,NA,NA,NA
